Latitude [deg],Longitude [deg],"Salinity, Practical [PSU]","Temperature [ITS-90, deg C]",Voltage 0,"Depth [salt water, m]",Conductivity [uS/cm],Conductivity [mS/cm],Conductivity [S/m],"Density [density, kg/m^3]","Density [sigma-theta, kg/m^3]","Density [sigma-t, kg/m^3 ]","Density [sigma-1, kg/m^3 ]","Density [sigma-4, kg/m^3 ]","Depth [salt water, m]",Descent Rate [m/s],"Fluorescence, WET Labs WETstar [mg/m^3]","Fluorescence, WET Labs WETstar, 2 [mg/m^3]","Fluorescence, WET Labs WETstar, Diff, 2 - 1 [mg/m^3]","Time, Elapsed [minutes]",Voltage 1,Voltage 2,Voltage 3,Voltage 4,"PAR/Irradiance, Biospherical/Licor","Oxygen, SBE 43 [% saturation]",Nitrogen Saturation [mg/l],Bottles Fired,Bottle Position in Carousel,Acceleration [m/s^2],flag 0.000e+00
31.53598,-80.54744,34.2833,28.2379,0.1477,1.046,5.55E+04,55.452434,5.545243,1021.7825,21.7781,21.778,25.9422,37.9026,1.046,0.016,0.4186,4.6227,4.2041,0.1875,0.1368,4.4371,1.9731,0.2906,2.56E+03,81.529,10.51388,0,0,0.06,0.00E+00
31.53598,-80.54744,34.2854,28.2287,0.1477,1.046,5.54E+04,55.445871,5.544587,1021.7871,21.7827,21.7826,25.9469,37.9075,1.046,0.016,0.4186,4.5177,4.0991,0.1917,0.1355,4.4371,1.9707,0.4054,1.81E+03,81.477,10.51515,0,0,-6.19E-09,0.00E+00
31.53598,-80.54744,34.2888,28.227,0.1453,1.046,5.54E+04,55.448919,5.544892,1021.7902,21.7858,21.7857,25.9499,37.9106,1.046,0.016,0.4049,4.7277,4.3228,0.1958,0.138,4.4371,1.967,0.381,1.95E+03,81.294,10.51519,0,0,-6.19E-09,0.00E+00
31.53598,-80.54744,34.2916,28.2289,0.1441,1.046,5.55E+04,55.454937,5.545494,1021.7917,21.7873,21.7872,25.9514,37.912,1.046,-0.004,0.398,4.6227,4.2246,0.2,0.1368,5,1.9609,0.4286,1.69E+03,80.947,10.51473,0,0,-0.08,0.00E+00
31.53598,-80.54744,34.2935,28.2296,0.1441,1.046,5.55E+04,55.458454,5.545845,1021.7929,21.7885,21.7884,25.9526,37.9131,1.046,-0.008,0.398,4.6227,4.2246,0.2042,0.1368,5,1.9499,0.4017,1.83E+03,80.229,10.51449,0,0,-0.02,0.00E+00
31.53598,-80.54744,34.298,28.2277,0.1453,1.106,5.55E+04,55.462988,5.546299,1021.7972,21.7925,21.7924,25.9566,37.9172,1.106,0.004,0.4049,4.7277,4.3228,0.2083,0.138,5,1.9389,0.3248,2.31E+03,79.455,10.5145,0,0,0.05,0.00E+00
31.53598,-80.54744,34.3007,28.2278,0.1465,1.106,5.55E+04,55.466974,5.546697,1021.7992,21.7945,21.7944,25.9586,37.9191,1.106,0.012,0.4117,4.6227,4.211,0.2125,0.1368,5,1.928,0.3919,1.89E+03,78.594,10.51431,0,0,0.03,0.00E+00
31.53598,-80.54744,34.3066,28.2269,0.1404,1.046,5.55E+04,55.474477,5.547448,1021.8037,21.7992,21.7992,25.9633,37.9237,1.046,0.02,0.3775,4.4127,4.0351,0.2167,0.1343,4.9866,1.9206,0.3468,2.16E+03,77.932,10.51407,0,0,0.03,0.00E+00
31.53598,-80.54744,34.2898,28.2232,0.1453,1.106,5.54E+04,55.44642,5.544642,1021.7925,21.7878,21.7877,25.952,37.9128,1.106,0.028,0.4049,4.6227,4.2178,0.2208,0.1368,4.9792,1.9158,0.3114,2.41E+03,77.502,10.51571,0,0,0.03,0.00E+00
31.53598,-80.54744,34.2807,28.2203,0.1453,1.106,5.54E+04,55.4304,5.54304,1021.7866,21.7819,21.7818,25.9462,37.9073,1.106,0.032,0.4049,4.6227,4.2178,0.225,0.1368,4.9792,1.9121,0.3932,1.88E+03,77.262,10.51673,0,0,0.02,0.00E+00
31.53598,-80.54744,34.2839,28.2201,0.1453,1.166,5.54E+04,55.434855,5.543485,1021.7893,21.7844,21.7843,25.9487,37.9096,1.166,0.049,0.4049,4.7277,4.3228,0.2292,0.138,4.9792,1.9096,0.4261,1.70E+03,77.219,10.51655,0,0,0.06,0.00E+00
31.53598,-80.54744,34.3099,28.2205,0.1477,1.166,5.55E+04,55.472525,5.547253,1021.8087,21.8038,21.8037,25.9679,37.9285,1.166,0.057,0.4186,4.6227,4.2041,0.2333,0.1368,4.9792,1.9096,0.4396,1.64E+03,77.45,10.51484,0,0,0.03,0.00E+00
31.53598,-80.54744,34.3058,28.2213,0.1465,1.166,5.55E+04,55.467522,5.546752,1021.8054,21.8005,21.8004,25.9646,37.9252,1.166,0.057,0.4117,4.5177,4.106,0.2375,0.1355,4.9756,1.9072,0.4689,1.50E+03,77.601,10.51498,0,0,1.24E-08,0.00E+00
31.53598,-80.54744,34.3134,28.2219,0.1465,1.166,5.55E+04,55.479013,5.547901,1021.8109,21.806,21.8059,25.9701,37.9305,1.166,0.049,0.4117,4.6227,4.211,0.2417,0.1368,4.9756,1.8999,0.4347,1.66E+03,77.381,10.51441,0,0,-0.03,0.00E+00
31.53598,-80.54744,34.3274,28.2223,0.1453,1.106,5.55E+04,55.499651,5.549965,1021.821,21.8164,21.8163,25.9804,37.9406,1.106,0.037,0.4049,4.7277,4.3228,0.2458,0.138,4.9756,1.8926,0.3468,2.16E+03,77.049,10.51345,0,0,-0.05,0.00E+00
31.53598,-80.54744,34.3285,28.2229,0.1465,1.046,5.55E+04,55.501761,5.550176,1021.8214,21.817,21.8169,25.981,37.9412,1.046,0.008,0.4117,4.7277,4.316,0.25,0.138,4.9756,1.8864,0.3455,2.17E+03,76.677,10.51329,0,0,-0.11,0.00E+00
31.53598,-80.54744,34.3227,28.2225,0.1477,1.046,5.55E+04,55.493083,5.549308,1021.8172,21.8128,21.8127,25.9768,37.9371,1.046,-0.037,0.4186,4.6227,4.2041,0.2542,0.1368,4.8437,1.8803,0.4335,1.67E+03,76.242,10.51371,0,0,-0.18,0.00E+00
31.53598,-80.54744,34.3157,28.2221,0.1502,1.046,5.55E+04,55.48253,5.548253,1021.812,21.8076,21.8075,25.9717,37.9321,1.046,-0.061,0.4322,4.6227,4.1905,0.2583,0.1368,4.8437,1.8791,0.4689,1.50E+03,76.115,10.51422,0,0,-0.1,0.00E+00
31.53598,-80.54744,34.312,28.2217,0.1465,1.106,5.55E+04,55.476824,5.547682,1021.8097,21.805,21.8049,25.9691,37.9296,1.106,-0.065,0.4117,4.6227,4.211,0.2625,0.1368,4.8437,1.8779,0.4591,1.54E+03,76.032,10.51453,0,0,-0.02,0.00E+00
31.53598,-80.54744,34.3162,28.2218,0.1429,1.106,5.55E+04,55.482843,5.548284,1021.8128,21.8081,21.808,25.9722,37.9326,1.106,-0.049,0.3912,4.6227,4.2315,0.2667,0.1368,4.8437,1.8779,0.37,2.02E+03,76.087,10.51425,0,0,0.06,0.00E+00
31.53598,-80.54744,34.3088,28.222,0.138,1.106,5.55E+04,55.472525,5.547252,1021.8072,21.8025,21.8024,25.9666,37.9272,1.106,-0.028,0.3638,4.2027,3.8388,0.2708,0.1319,4.9621,1.8779,0.5031,1.35E+03,76.247,10.51469,0,0,0.08,0.00E+00
31.53598,-80.54744,34.3089,28.2229,0.1465,1.046,5.55E+04,55.47354,5.547354,1021.8067,21.8022,21.8021,25.9663,37.9268,1.046,-0.02,0.4117,4.6227,4.211,0.275,0.1368,5,1.8755,0.3626,2.06E+03,76.302,10.51454,0,0,0.03,0.00E+00
31.53598,-80.54744,34.3178,28.2232,0.1441,0.985,5.55E+04,55.486594,5.548659,1021.813,21.8088,21.8087,25.9729,37.9332,0.985,-0.02,0.398,4.6227,4.2246,0.2792,0.1368,5,1.8694,0.3516,2.13E+03,76.057,10.51393,0,0,4.95E-08,0.00E+00
31.53598,-80.54744,34.3135,28.2242,0.1453,0.925,5.55E+04,55.481513,5.548151,1021.8092,21.8053,21.8052,25.9694,37.9298,0.925,-0.045,0.4049,4.6227,4.2178,0.2833,0.1368,5,1.862,0.3712,2.01E+03,75.63,10.51405,0,0,-0.1,0.00E+00
