Sea-Bird SBE 9 Data File:,,,,,,,,,,,,,,,,,,,,,,,,,,
FileName = C:\Users\CTD\ctddata\SAV-17-04\002.hdr,,,,,,,,,,,,,,,,,,,,,,,,,,
Software Version Seasave V 7.26.1.8,,,,,,,,,,,,,,,,,,,,,,,,,,
Temperature SN = 6060,,,,,,,,,,,,,,,,,,,,,,,,,,
Conductivity SN = 1909,,,,,,,,,,,,,,,,,,,,,,,,,,
Number of Bytes Per Scan = 21,,,,,,,,,,,,,,,,,,,,,,,,,,
Number of Voltage Words = 3,,,,,,,,,,,,,,,,,,,,,,,,,,
Number of Scans Averaged by the Deck Unit = 1,,,,,,,,,,,,,,,,,,,,,,,,,,
System UpLoad Time = Mar 30 2017 21:29:55,,,,,,,,,,,,,,,,,,,,,,,,,,
SBE 11plus V 5.2,,,,,,,,,,,,,,,,,,,,,,,,,,
" Salinity, Practical [PSU]"," Temperature [ITS-90, deg C]", Voltage 0," Depth [salt water, m], lat0", Conductivity [S/m], Conductivity [mS/cm], Conductivity [uS/cm]," Density [density, kg/m^3]"," Density [sigma-theta,kg/m^3]"," Density [sigma-t, kg/m^3 ]"," Density [sigma-1, kg/m^3 ]"," Density [sigma-2, kg/m^3 ]", Descent Rate [m/s]," Fluorescence, WET LabsCDOM [mg/m^3]"," Fluorescence, WET LabsWETstar [mg/m^3]"," Time, Elapsed [minutes]", Voltage 1, Voltage 2, Voltage 3, Voltage 4," PAR/Irradiance, Biospherical/Licor"," Oxygen, SBE 43 [% saturation]", Nitrogen Saturation [mg/l], Bottles Fired, Bottle Position in Carousel, Acceleration [m/s^2], flag
36.7235,17.0156,0,7.591,4.688397,46.883968,4.69E+04,1026.8677,26.8344,26.8341,31.1437,35.358,0.612,1.3437,0.3877,2.8639,0,0.1575,0.0769,2.6679,6.64E+03,99.859,12.36949,0,0,0,0.00E+00
36.7037,17.0143,0,7.604,4.686004,46.86004,4.69E+04,1026.8529,26.8195,26.8192,31.1289,35.3434,0.611,1.385,0.4053,2.8646,0,0.16,0.0781,2.6679,6.64E+03,99.861,12.37139,0,0,-0.03,0.00E+00
36.6845,17.0161,0,7.633,4.684013,46.84013,4.68E+04,1026.8378,26.8043,26.804,31.1138,35.3284,0.609,1.385,0.3877,2.8653,0,0.16,0.0769,2.6679,6.64E+03,99.867,12.37254,0,0,-0.04,0.00E+00
36.6786,17.0182,0,7.644,4.683557,46.835566,4.68E+04,1026.8328,26.7993,26.799,31.1088,35.3234,0.607,1.385,0.3877,2.866,0,0.16,0.0769,2.6679,6.64E+03,99.87,12.37258,0,0,-0.05,0.00E+00
36.6779,17.0219,0,7.675,4.683871,46.838713,4.68E+04,1026.8315,26.7979,26.7976,31.1073,35.3219,0.605,1.385,0.3877,2.8667,0,0.16,0.0769,2.6654,6.64E+03,99.752,12.37183,0,0,-0.05,0.00E+00
36.6784,17.0253,0,7.685,4.684284,46.842843,4.68E+04,1026.8311,26.7975,26.7972,31.1068,35.3213,0.602,1.385,0.4053,2.8674,0,0.16,0.0781,2.6667,6.64E+03,99.812,12.37106,0,0,-0.07,0.00E+00
36.6828,17.025,0,7.706,4.684745,46.847447,4.68E+04,1026.8347,26.8009,26.8006,31.1103,35.3247,0.599,1.4056,0.4229,2.8681,0,0.1612,0.0794,2.6679,6.64E+03,99.881,12.37078,0,0,-0.07,0.00E+00
36.692,17.0195,0,7.715,4.685225,46.852248,4.69E+04,1026.8431,26.8093,26.809,31.1187,35.3331,0.595,1.4056,0.4053,2.8687,0,0.1612,0.0781,2.6667,6.64E+03,99.833,12.3712,0,0,-0.09,0.00E+00
36.7061,17.0081,0,7.738,4.68565,46.8565,4.69E+04,1026.8568,26.8229,26.8226,31.1324,35.347,0.591,1.4056,0.3877,2.8694,0,0.1612,0.0769,2.6654,6.64E+03,99.783,12.3725,0,0,-0.1,0.00E+00
36.719,16.9957,0,7.757,4.685831,46.858312,4.69E+04,1026.8698,26.8358,26.8355,31.1454,35.3601,0.587,1.4056,0.3877,2.8701,0,0.1612,0.0769,2.6642,6.64E+03,99.726,12.37412,0,0,-0.09,0.00E+00
36.7262,16.9871,0,7.769,4.685753,46.857526,4.69E+04,1026.8775,26.8434,26.8431,31.1531,35.3679,0.581,1.4262,0.4053,2.8708,0,0.1624,0.0781,2.6642,6.64E+03,99.729,12.3754,0,0,-0.15,0.00E+00
36.7256,16.983,0,7.798,4.685253,46.852529,4.69E+04,1026.8781,26.8439,26.8436,31.1537,35.3685,0.577,1.4262,0.4053,2.8715,0,0.1624,0.0781,2.6642,6.64E+03,99.735,12.37633,0,0,-0.1,0.00E+00
36.721,16.9854,0,7.809,4.684977,46.849775,4.69E+04,1026.874,26.8398,26.8395,31.1496,35.3644,0.572,1.4262,0.4053,2.8722,0,0.1624,0.0781,2.6642,6.64E+03,99.739,12.37619,0,0,-0.12,0.00E+00
36.712,16.9884,0,7.819,4.684281,46.84281,4.68E+04,1026.8665,26.8322,26.8319,31.142,35.3569,0.566,1.4056,0.4229,2.8729,0,0.1612,0.0794,2.663,6.64E+03,99.685,12.37626,0,0,-0.14,0.00E+00
36.7023,16.9881,0,7.83,4.683148,46.83148,4.68E+04,1026.8591,26.8248,26.8245,31.1346,35.3496,0.56,1.385,0.4053,2.8736,0,0.16,0.0781,2.663,6.64E+03,99.69,12.3771,0,0,-0.15,0.00E+00
36.7008,16.985,0,7.861,4.682656,46.826563,4.68E+04,1026.8588,26.8244,26.8241,31.1343,35.3493,0.554,1.385,0.3877,2.8743,0,0.16,0.0769,2.663,6.64E+03,99.693,12.37789,0,0,-0.14,0.00E+00
36.7003,16.9823,0,7.872,4.682314,46.823141,4.68E+04,1026.8592,26.8247,26.8243,31.1346,35.3497,0.548,1.385,0.3877,2.875,0,0.16,0.0769,2.663,6.64E+03,99.699,12.37852,0,0,-0.16,0.00E+00
36.6995,16.9806,0,7.882,4.682051,46.820506,4.68E+04,1026.859,26.8245,26.8242,31.1345,35.3495,0.541,1.385,0.3877,2.8757,0,0.16,0.0769,2.663,6.64E+03,99.708,12.37895,0,0,-0.16,0.00E+00
36.7015,16.9772,0,7.901,4.681925,46.819247,4.68E+04,1026.8614,26.8268,26.8265,31.1368,35.3519,0.534,1.4056,0.3877,2.8764,0,0.1612,0.0769,2.6618,6.64E+03,99.653,12.37951,0,0,-0.17,0.00E+00
36.7023,16.9724,0,7.924,4.68152,46.815197,4.68E+04,1026.8633,26.8286,26.8282,31.1387,35.3539,0.527,1.385,0.4053,2.8771,0,0.16,0.0781,2.6606,6.64E+03,99.596,12.38048,0,0,-0.16,0.00E+00
36.6965,16.9709,0,7.932,4.680709,46.807095,4.68E+04,1026.8593,26.8245,26.8242,31.1347,35.3499,0.52,1.4056,0.3877,2.8778,0,0.1612,0.0769,2.6618,6.64E+03,99.661,12.38127,0,0,-0.16,0.00E+00
36.6827,16.9732,0,7.945,4.679364,46.793644,4.68E+04,1026.8481,26.8133,26.813,31.1235,35.3388,0.513,1.4056,0.4053,2.8785,0,0.1612,0.0781,2.6618,6.64E+03,99.671,12.38191,0,0,-0.17,0.00E+00
36.6717,16.9738,0,7.964,4.678189,46.781887,4.68E+04,1026.8396,26.8047,26.8044,31.115,35.3304,0.506,1.4056,0.4053,2.8792,0,0.1612,0.0781,2.6606,6.64E+03,99.623,12.38266,0,0,-0.17,0.00E+00
36.6658,16.9762,0,7.985,4.677768,46.777679,4.68E+04,1026.8347,26.7997,26.7993,31.1099,35.3253,0.499,1.4056,0.4053,2.8799,0,0.1612,0.0781,2.6606,6.64E+03,99.63,12.38263,0,0,-0.16,0.00E+00
36.6656,16.9762,0,7.995,4.67774,46.777404,4.68E+04,1026.8345,26.7994,26.7991,31.1097,35.3251,0.492,1.4056,0.4053,2.8806,0,0.1612,0.0781,2.6606,6.64E+03,99.645,12.38264,0,0,-0.17,0.00E+00
36.6667,16.974,0,8.006,4.677642,46.776422,4.68E+04,1026.8359,26.8008,26.8005,31.1112,35.3266,0.485,1.4056,0.4053,2.8813,0,0.1612,0.0781,2.6606,6.64E+03,99.662,12.38302,0,0,-0.18,0.00E+00
36.6709,16.9706,0,8.026,4.677768,46.77768,4.68E+04,1026.8401,26.8049,26.8046,31.1153,35.3307,0.478,1.4056,0.4053,2.8819,0,0.1612,0.0781,2.6606,6.64E+03,99.678,12.38342,0,0,-0.16,0.00E+00
36.6778,16.9661,0,8.048,4.678087,46.780866,4.68E+04,1026.8466,26.8113,26.811,31.1217,35.3371,0.473,1.4056,0.3877,2.8826,0,0.1612,0.0769,2.6606,6.64E+03,99.697,12.38382,0,0,-0.13,0.00E+00
36.6827,16.9626,0,8.057,4.678279,46.782793,4.68E+04,1026.8512,26.8159,26.8156,31.1263,35.3418,0.466,1.4262,0.3877,2.8833,0,0.1624,0.0769,2.6606,6.64E+03,99.713,12.38418,0,0,-0.16,0.00E+00
36.6859,16.9597,0,8.089,4.678342,46.783423,4.68E+04,1026.8545,26.819,26.8187,31.1295,35.345,0.461,1.4262,0.4053,2.884,0,0.1624,0.0781,2.6593,6.64E+03,99.665,12.38454,0,0,-0.13,0.00E+00
36.6896,16.9575,0,8.087,4.678535,46.78535,4.68E+04,1026.8579,26.8224,26.8221,31.1329,35.3484,0.454,1.4262,0.4053,2.8847,0,0.1624,0.0781,2.6593,6.64E+03,99.676,12.38472,0,0,-0.16,0.00E+00
36.6919,16.9564,0,8.12,4.678681,46.786805,4.68E+04,1026.86,26.8244,26.8241,31.1349,35.3504,0.449,1.4056,0.4404,2.8854,0,0.1612,0.0806,2.6581,6.64E+03,99.624,12.38477,0,0,-0.12,0.00E+00
36.6954,16.9546,0,8.118,4.678897,46.788968,4.68E+04,1026.8632,26.8276,26.8272,31.138,35.3536,0.443,1.4262,0.4229,2.8861,0,0.1624,0.0794,2.6581,6.64E+03,99.625,12.38487,0,0,-0.13,0.00E+00
36.7002,16.9529,0,8.152,4.67927,46.792705,4.68E+04,1026.8674,26.8317,26.8314,31.1421,35.3577,0.439,1.4262,0.4053,2.8868,0,0.1624,0.0781,2.6581,6.64E+03,99.629,12.38484,0,0,-0.11,0.00E+00
36.7005,16.953,0,8.16,4.679302,46.793019,4.68E+04,1026.8676,26.8319,26.8315,31.1423,35.3578,0.434,1.4056,0.4053,2.8875,0,0.1612,0.0781,2.6581,6.64E+03,99.636,12.38481,0,0,-0.11,0.00E+00
36.7008,16.9516,0,8.182,4.679192,46.791918,4.68E+04,1026.8683,26.8324,26.8321,31.1429,35.3585,0.43,1.5088,0.3877,2.8882,0,0.1673,0.0769,2.6581,6.64E+03,99.64,12.38509,0,0,-0.1,0.00E+00
36.6994,16.9492,0,8.191,4.678795,46.787947,4.68E+04,1026.8679,26.832,26.8316,31.1425,35.3581,0.426,1.6326,0.3877,2.8889,0,0.1746,0.0769,2.6581,6.64E+03,99.646,12.3857,0,0,-0.11,0.00E+00
36.6973,16.947,0,8.223,4.678327,46.783268,4.68E+04,1026.8669,26.8309,26.8306,31.1415,35.3571,0.423,1.612,0.4053,2.8896,0,0.1734,0.0781,2.6569,6.64E+03,99.587,12.38635,0,0,-0.07,0.00E+00
36.6928,16.9446,0,8.233,4.677568,46.77568,4.68E+04,1026.864,26.828,26.8276,31.1386,35.3543,0.419,1.5294,0.4053,2.8903,0,0.1685,0.0781,2.6569,6.64E+03,99.588,12.38723,0,0,-0.08,0.00E+00
36.682,16.9426,0,8.255,4.676133,46.76133,4.68E+04,1026.8563,26.8202,26.8198,31.1309,35.3467,0.416,1.5088,0.3877,2.891,0,0.1673,0.0769,2.6569,6.64E+03,99.586,12.38854,0,0,-0.07,0.00E+00
36.67,16.9429,0,8.264,4.6748,46.748004,4.67E+04,1026.8471,26.8109,26.8105,31.1217,35.3376,0.414,1.4675,0.4053,2.8917,0,0.1648,0.0781,2.6569,6.64E+03,99.585,12.38945,0,0,-0.07,0.00E+00
36.6638,16.9439,0,8.265,4.674199,46.74199,4.67E+04,1026.842,26.8058,26.8055,31.1167,35.3326,0.41,1.4469,0.3701,2.8924,0,0.1636,0.0757,2.6569,6.64E+03,99.587,12.38973,0,0,-0.08,0.00E+00
36.6602,16.9431,0,8.336,4.673708,46.737078,4.67E+04,1026.8398,26.8033,26.8029,31.1142,35.3301,0.41,1.4469,0.3877,2.8931,0,0.1636,0.0769,2.6557,6.64E+03,99.524,12.3902,0,0,0,0.00E+00
36.6492,16.9417,0,8.325,4.672321,46.723205,4.67E+04,1026.8317,26.7952,26.7948,31.1062,35.3222,0.408,1.4469,0.3877,2.8937,0,0.1636,0.0769,2.6557,6.64E+03,99.515,12.39139,0,0,-0.04,0.00E+00
36.6389,16.939,0,8.348,4.670871,46.708706,4.67E+04,1026.8245,26.7879,26.7876,31.099,35.3151,0.408,1.4262,0.3701,2.8944,0,0.1624,0.0757,2.6557,6.64E+03,99.512,12.39281,0,0,-0.01,0.00E+00
36.6369,16.9361,0,8.356,4.67034,46.703403,4.67E+04,1026.8237,26.7871,26.7867,31.0982,35.3144,0.406,1.4262,0.3877,2.8951,0,0.1624,0.0769,2.6557,6.64E+03,99.512,12.3936,0,0,-0.04,0.00E+00
36.6406,16.9338,0,8.389,4.670521,46.70521,4.67E+04,1026.8272,26.7905,26.7901,31.1016,35.3178,0.407,1.4262,0.3877,2.8958,0,0.1624,0.0769,2.6557,6.64E+03,99.514,12.3938,0,0,0.02,0.00E+00
36.645,16.9312,0,8.388,4.670757,46.707568,4.67E+04,1026.8313,26.7945,26.7941,31.1057,35.3219,0.405,1.4262,0.3877,2.8965,0,0.1624,0.0769,2.6557,6.64E+03,99.518,12.39399,0,0,-0.03,0.00E+00
36.647,16.9292,0,8.42,4.670784,46.707844,4.67E+04,1026.8334,26.7965,26.7962,31.1077,35.324,0.406,1.4262,0.3877,2.8972,0,0.1624,0.0769,2.6557,6.64E+03,99.524,12.39425,0,0,0.01,0.00E+00
36.6479,16.9292,0,8.44,4.670883,46.708826,4.67E+04,1026.8342,26.7972,26.7969,31.1084,35.3246,0.406,1.4262,0.4053,2.8979,0,0.1624,0.0781,2.6557,6.64E+03,99.532,12.39419,0,0,0.02,0.00E+00
36.6496,16.9282,0,8.451,4.670969,46.709691,4.67E+04,1026.8358,26.7987,26.7984,31.11,35.3262,0.406,1.4262,0.4229,2.8986,0,0.1624,0.0794,2.6557,6.64E+03,99.542,12.39427,0,0,0,0.00E+00
36.6526,16.9264,0,8.471,4.671118,46.711184,4.67E+04,1026.8386,26.8015,26.8011,31.1127,35.3289,0.407,1.4056,0.4404,2.8993,0,0.1612,0.0806,2.6545,6.64E+03,99.492,12.39442,0,0,0.02,0.00E+00
36.6535,16.9253,0,8.503,4.671111,46.711106,4.67E+04,1026.8397,26.8024,26.8021,31.1136,35.3299,0.409,1.4056,0.4404,2.9,0,0.1612,0.0806,2.6545,6.64E+03,99.502,12.39458,0,0,0.03,0.00E+00
36.6549,16.9248,0,8.501,4.671225,46.712245,4.67E+04,1026.8409,26.8036,26.8033,31.1149,35.3311,0.41,1.4262,0.4404,2.9007,0,0.1624,0.0806,2.6545,6.64E+03,99.503,12.39456,0,0,0.03,0.00E+00
36.657,16.9237,0,8.532,4.67135,46.713503,4.67E+04,1026.8429,26.8055,26.8051,31.1167,35.333,0.411,1.4262,0.4404,2.9014,0,0.1624,0.0806,2.6557,6.64E+03,99.574,12.39463,0,0,0.04,0.00E+00
36.655,16.9231,0,8.545,4.671056,46.710556,4.67E+04,1026.8415,26.8041,26.8037,31.1153,35.3316,0.413,1.4262,0.4404,2.9021,0,0.1624,0.0806,2.6545,6.64E+03,99.532,12.39492,0,0,0.03,0.00E+00
36.6503,16.9216,0,8.563,4.670368,46.703681,4.67E+04,1026.8384,26.8009,26.8005,31.1122,35.3285,0.414,1.4262,0.4229,2.9028,0,0.1624,0.0794,2.6545,6.64E+03,99.545,12.39564,0,0,0.02,0.00E+00
36.6466,16.9207,0,8.585,4.669853,46.698534,4.67E+04,1026.8359,26.7982,26.7979,31.1096,35.326,0.415,1.4262,0.4229,2.9035,0,0.1624,0.0794,2.6545,6.64E+03,99.555,12.39613,0,0,0.04,0.00E+00
36.6465,16.9199,0,8.594,4.669763,46.697631,4.67E+04,1026.836,26.7984,26.798,31.1097,35.3261,0.417,1.4469,0.4053,2.9042,0,0.1636,0.0781,2.6545,6.64E+03,99.561,12.39631,0,0,0.03,0.00E+00
36.6479,16.9194,0,8.627,4.669861,46.698613,4.67E+04,1026.8373,26.7995,26.7992,31.1109,35.3273,0.418,1.4469,0.4229,2.9049,0,0.1636,0.0794,2.6545,6.64E+03,99.569,12.39631,0,0,0.04,0.00E+00
36.6507,16.918,0,8.636,4.67005,46.700499,4.67E+04,1026.8399,26.802,26.8017,31.1134,35.3298,0.421,1.4262,0.4229,2.9056,0,0.1624,0.0794,2.6545,6.64E+03,99.578,12.39637,0,0,0.05,0.00E+00
36.6567,16.9156,0,8.658,4.670474,46.704743,4.67E+04,1026.8451,26.8072,26.8068,31.1185,35.335,0.423,1.4469,0.4229,2.9063,0,0.1636,0.0794,2.6545,6.64E+03,99.59,12.3964,0,0,0.05,0.00E+00
36.66,16.9144,0,8.687,4.67073,46.707297,4.67E+04,1026.8481,26.81,26.8097,31.1214,35.3378,0.425,1.4469,0.3877,2.9069,0,0.1636,0.0769,2.6545,6.64E+03,99.598,12.39639,0,0,0.05,0.00E+00
36.6488,16.9136,0,8.687,4.669366,46.693664,4.67E+04,1026.8397,26.8016,26.8012,31.113,35.3295,0.426,1.4469,0.3877,2.9076,0,0.1636,0.0769,2.6545,6.64E+03,99.606,12.39748,0,0,0.02,0.00E+00
36.6259,16.913,0,8.71,4.666723,46.667229,4.67E+04,1026.8224,26.7842,26.7838,31.0958,35.3124,0.427,1.4469,0.3877,2.9083,0,0.1636,0.0769,2.6532,6.64E+03,99.555,12.39945,0,0,0.05,0.00E+00
36.6127,16.9119,0,8.729,4.665105,46.651049,4.67E+04,1026.8126,26.7743,26.774,31.086,35.3028,0.429,1.4675,0.4053,2.909,0,0.1648,0.0781,2.6532,6.64E+03,99.562,12.40077,0,0,0.04,0.00E+00
36.6137,16.9105,0,8.752,4.66507,46.650696,4.67E+04,1026.8137,26.7754,26.775,31.0871,35.3039,0.431,1.4675,0.4053,2.9097,0,0.1648,0.0781,2.6532,6.64E+03,99.571,12.40099,0,0,0.04,0.00E+00
36.617,16.909,0,8.77,4.665286,46.652856,4.67E+04,1026.8167,26.7783,26.7779,31.09,35.3068,0.432,1.4469,0.4229,2.9104,0,0.1636,0.0794,2.6532,6.64E+03,99.577,12.40106,0,0,0.04,0.00E+00
36.6138,16.908,0,8.783,4.664826,46.648262,4.66E+04,1026.8146,26.7761,26.7757,31.0879,35.3047,0.434,1.4675,0.4053,2.9111,0,0.1648,0.0781,2.6532,6.64E+03,99.578,12.40152,0,0,0.04,0.00E+00
36.6083,16.9083,0,8.812,4.664233,46.642333,4.66E+04,1026.8104,26.7718,26.7714,31.0836,35.3004,0.436,1.4469,0.4229,2.9118,0,0.1636,0.0794,2.6532,6.64E+03,99.587,12.40191,0,0,0.04,0.00E+00
36.6102,16.9075,0,8.822,4.664367,46.643668,4.66E+04,1026.8121,26.7735,26.7731,31.0853,35.3021,0.436,1.4469,0.4404,2.9125,0,0.1636,0.0806,2.6532,6.64E+03,99.596,12.40193,0,0,0.02,0.00E+00
36.6153,16.9063,0,8.834,4.664822,46.648223,4.66E+04,1026.8164,26.7777,26.7773,31.0895,35.3063,0.437,1.4469,0.4229,2.9132,0,0.1636,0.0794,2.6532,6.64E+03,99.602,12.40177,0,0,0.02,0.00E+00
36.6175,16.9051,0,8.864,4.664944,46.649441,4.66E+04,1026.8184,26.7796,26.7792,31.0914,35.3082,0.439,1.4469,0.4229,2.9139,0,0.1636,0.0794,2.6532,6.64E+03,99.609,12.40185,0,0,0.04,0.00E+00
36.617,16.904,0,8.875,4.664783,46.647831,4.66E+04,1026.8184,26.7795,26.7791,31.0913,35.3082,0.44,1.4675,0.4053,2.9146,0,0.1648,0.0781,2.6532,6.64E+03,99.617,12.40212,0,0,0.02,0.00E+00
36.6195,16.9036,0,8.894,4.665023,46.650227,4.67E+04,1026.8205,26.7815,26.7812,31.0933,35.3102,0.44,1.4675,0.4404,2.9153,0,0.1648,0.0806,2.6532,6.64E+03,99.627,12.40201,0,0,0.01,0.00E+00
36.6243,16.9037,0,8.915,4.665576,46.655764,4.67E+04,1026.8243,26.7852,26.7848,31.097,35.3138,0.441,1.4675,0.4229,2.916,0,0.1648,0.0794,2.6532,6.64E+03,99.638,12.4016,0,0,0.02,0.00E+00
36.6264,16.9041,0,8.927,4.665855,46.658552,4.67E+04,1026.8258,26.7867,26.7863,31.0985,35.3152,0.441,1.4469,0.4229,2.9167,0,0.1636,0.0794,2.6532,6.64E+03,99.65,12.40135,0,0,0.01,0.00E+00
36.6258,16.9039,0,8.946,4.665765,46.657649,4.67E+04,1026.8255,26.7863,26.7859,31.0981,35.3149,0.441,1.4469,0.4404,2.9174,0,0.1636,0.0806,2.652,6.64E+03,99.601,12.40144,0,0,0,0.00E+00
36.6238,16.9028,0,8.969,4.665427,46.654272,4.67E+04,1026.8243,26.785,26.7847,31.0968,35.3137,0.442,1.4469,0.4053,2.9181,0,0.1636,0.0781,2.6532,6.64E+03,99.668,12.40184,0,0,0.03,0.00E+00
36.6215,16.9018,0,8.977,4.665066,46.650659,4.67E+04,1026.8228,26.7835,26.7831,31.0953,35.3122,0.441,1.4675,0.4229,2.9188,0,0.1648,0.0794,2.6532,6.64E+03,99.679,12.40223,0,0,-0.02,0.00E+00
36.6215,16.9007,0,9.008,4.664952,46.649521,4.67E+04,1026.8232,26.7837,26.7834,31.0956,35.3125,0.442,1.4675,0.4229,2.9194,0,0.1648,0.0794,2.652,6.64E+03,99.623,12.40247,0,0,0.02,0.00E+00
36.6195,16.9001,0,9.01,4.664658,46.646576,4.66E+04,1026.8218,26.7823,26.782,31.0942,35.3111,0.441,1.4675,0.458,2.9201,0,0.1648,0.0818,2.652,6.64E+03,99.625,12.40277,0,0,-0.03,0.00E+00
36.6172,16.9,0,9.038,4.664398,46.643984,4.66E+04,1026.8203,26.7806,26.7803,31.0925,35.3094,0.442,1.4675,0.4932,2.9208,0,0.1648,0.0842,2.652,6.64E+03,99.629,12.40297,0,0,0.01,0.00E+00
36.6183,16.8996,0,9.051,4.664473,46.644731,4.66E+04,1026.8212,26.7815,26.7811,31.0934,35.3103,0.441,1.4675,0.4756,2.9215,0,0.1648,0.083,2.652,6.64E+03,99.634,12.40297,0,0,-0.01,0.00E+00
36.6226,16.8987,0,9.08,4.664866,46.648658,4.66E+04,1026.8248,26.785,26.7847,31.0969,35.3138,0.441,1.4675,0.458,2.9222,0,0.1648,0.0818,2.652,6.64E+03,99.639,12.40283,0,0,0.01,0.00E+00
36.625,16.8986,0,9.09,4.665137,46.651367,4.67E+04,1026.8268,26.787,26.7866,31.0988,35.3157,0.441,1.4881,0.4404,2.9229,0,0.1661,0.0806,2.652,6.64E+03,99.646,12.40264,0,0,-0.02,0.00E+00
36.6255,16.8987,0,9.103,4.665196,46.651956,4.67E+04,1026.8272,26.7873,26.7869,31.0991,35.316,0.441,1.4881,0.4229,2.9236,0,0.1661,0.0794,2.652,6.64E+03,99.648,12.40259,0,0,-0.01,0.00E+00
36.6269,16.8991,0,9.121,4.665404,46.654037,4.67E+04,1026.8283,26.7883,26.7879,31.1001,35.317,0.44,1.5088,0.4404,2.9243,0,0.1673,0.0806,2.652,6.64E+03,99.652,12.40239,0,0,-0.02,0.00E+00
36.6316,16.8992,0,9.142,4.66595,46.659496,4.67E+04,1026.832,26.7919,26.7915,31.1037,35.3206,0.44,1.4881,0.4229,2.925,0,0.1661,0.0794,2.652,6.64E+03,99.656,12.40198,0,0,-0.01,0.00E+00
36.6341,16.8991,0,9.166,4.666217,46.662167,4.67E+04,1026.834,26.7938,26.7934,31.1056,35.3224,0.439,1.4881,0.4229,2.9257,0,0.1661,0.0794,2.6508,6.64E+03,99.599,12.40181,0,0,-0.01,0.00E+00
36.6347,16.8987,0,9.173,4.666252,46.66252,4.67E+04,1026.8346,26.7944,26.794,31.1062,35.323,0.437,1.4881,0.4229,2.9264,0,0.1661,0.0794,2.652,6.64E+03,99.662,12.40184,0,0,-0.05,0.00E+00
36.6313,16.8986,0,9.206,4.665851,46.658515,4.67E+04,1026.8321,26.7918,26.7914,31.1036,35.3204,0.439,1.5088,0.4404,2.9271,0,0.1673,0.0806,2.652,6.64E+03,99.664,12.40214,0,0,0.04,0.00E+00
36.6221,16.8981,0,9.215,4.664764,46.647637,4.66E+04,1026.8252,26.7848,26.7844,31.0967,35.3136,0.438,1.4881,0.4932,2.9278,0,0.1661,0.0842,2.652,6.64E+03,99.666,12.40298,0,0,-0.01,0.00E+00
36.6122,16.898,0,9.236,4.663629,46.63629,4.66E+04,1026.8177,26.7772,26.7768,31.0892,35.3062,0.438,1.5088,0.4756,2.9285,0,0.1673,0.083,2.652,6.64E+03,99.669,12.4038,0,0,0,0.00E+00
36.6065,16.898,0,9.258,4.662981,46.629812,4.66E+04,1026.8134,26.7729,26.7725,31.0849,35.3019,0.438,1.5088,0.4756,2.9292,0,0.1673,0.083,2.6508,6.64E+03,99.611,12.40427,0,0,-0.01,0.00E+00
36.6053,16.8976,0,9.276,4.662805,46.628045,4.66E+04,1026.8127,26.7721,26.7717,31.0841,35.3011,0.438,1.5088,0.4404,2.9299,0,0.1673,0.0806,2.652,6.64E+03,99.672,12.40446,0,0,0.01,0.00E+00
36.6046,16.8977,0,9.287,4.662738,46.627378,4.66E+04,1026.8122,26.7714,26.7711,31.0835,35.3005,0.437,1.4881,0.4404,2.9306,0,0.1661,0.0806,2.652,6.64E+03,99.677,12.40449,0,0,-0.03,0.00E+00
36.6032,16.898,0,9.31,4.662612,46.626122,4.66E+04,1026.8112,26.7703,26.77,31.0824,35.2994,0.437,1.4881,0.458,2.9312,0,0.1661,0.0818,2.652,6.64E+03,99.683,12.40454,0,0,0,0.00E+00
36.6031,16.8977,0,9.318,4.662577,46.625768,4.66E+04,1026.8112,26.7703,26.77,31.0824,35.2994,0.437,1.5088,0.4404,2.9319,0,0.1673,0.0806,2.652,6.64E+03,99.689,12.4046,0,0,-0.01,0.00E+00
36.6013,16.8981,0,9.349,4.662416,46.624159,4.66E+04,1026.8099,26.7689,26.7685,31.0809,35.298,0.436,1.4881,0.458,2.9326,0,0.1661,0.0818,2.652,6.64E+03,99.696,12.40466,0,0,0,0.00E+00
36.5977,16.8976,0,9.373,4.661941,46.619409,4.66E+04,1026.8073,26.7662,26.7658,31.0783,35.2953,0.437,1.4881,0.4404,2.9333,0,0.1661,0.0806,2.652,6.64E+03,99.698,12.40508,0,0,0.01,0.00E+00
36.5941,16.8978,0,9.391,4.661564,46.615641,4.66E+04,1026.8046,26.7634,26.763,31.0755,35.2926,0.438,1.4881,0.4404,2.934,0,0.1661,0.0806,2.652,6.64E+03,99.701,12.40532,0,0,0.03,0.00E+00
36.5917,16.8984,0,9.404,4.661352,46.613521,4.66E+04,1026.8026,26.7614,26.761,31.0735,35.2906,0.437,1.5088,0.4756,2.9347,0,0.1673,0.083,2.652,6.64E+03,99.704,12.40539,0,0,-0.01,0.00E+00
36.5914,16.8985,0,9.422,4.661332,46.613325,4.66E+04,1026.8025,26.7612,26.7608,31.0733,35.2904,0.438,1.4881,0.4404,2.9354,0,0.1661,0.0806,2.652,6.64E+03,99.713,12.40539,0,0,0.01,0.00E+00
36.5914,16.8984,0,9.443,4.661317,46.613168,4.66E+04,1026.8026,26.7612,26.7608,31.0732,35.2904,0.438,1.4881,0.4404,2.9361,0,0.1661,0.0806,2.652,6.64E+03,99.717,12.40541,0,0,0,0.00E+00
