Sea-Bird SBE 9 Data File:,,,,,,,,,,,,,,,,,,,,,,,,,,
FileName = C:\Users\CTD\ctddata\SAV-17-06\0,01.hdr,,,,,,,,,,,,,,,,,,,,,,,,,
Software Version Seasave V 7.26.1.8,,,,,,,,,,,,,,,,,,,,,,,,,,
Temperature SN = 6060,,,,,,,,,,,,,,,,,,,,,,,,,,
Conductivity SN = 1909,,,,,,,,,,,,,,,,,,,,,,,,,,
Number of Bytes Per Scan = 30,,,,,,,,,,,,,,,,,,,,,,,,,,
Number of Voltage Words = 4,,,,,,,,,,,,,,,,,,,,,,,,,,
Number of Scans Averaged by the Deck Unit =,1,,,,,,,,,,,,,,,,,,,,,,,,,
System UpLoad Time = Apr 20 2017 16:48:06,,,,,,,,,,,,,,,,,,,,,,,,,,
SBE 11plus V 5.2,,,,,,,,,,,,,,,,,,,,,,,,,,
"Salinity, Practical [PSU]"," Temperature [ITS-90, deg C]", Voltage 0," Depth [salt water, m], lat0", Conductivity [S/m], Conductivity [mS/cm], Conductivity [uS/cm]," Density [density, kg/m^3]"," Density [sigma-theta,kg/m^3]"," Density [sigma-t, kg/m^3 ]"," Density [sigma-1, kg/m^3 ]"," Density [sigma-2, kg/m^3 ]", Descent Rate [m/s]," Fluorescence, WET LabsCDOM [mg/m^3]"," Fluorescence, WET LabsWETstar [mg/m^3]"," Time, Elapsed [minutes]", Voltage 1, Voltage 2, Voltage 3, Voltage 4," PAR/Irradiance, Biospherical/Licor"," Oxygen, SBE 43 [% saturation]", Nitrogen Saturation [mg/l], Bottles Fired, Bottle Position in Carousel, Acceleration [m/s^2],flag
35.8383,21.5794,0,2.289,5.058552,50.585521,5.06E+04,1024.9826,24.9727,24.9726,29.2156,33.3656,0.176,1.602,0.88,3.0444,0,0.1074,0.1111,2.7167,6.64E+03,102.879,11.52762,0,0,-0.39,0.00E+00
35.8451,21.5768,0,2.26,5.059132,50.591316,5.06E+04,1024.9884,24.9786,24.9785,29.2215,33.3715,0.158,1.602,0.8624,3.0451,0,0.1074,0.1099,2.7167,6.64E+03,102.879,11.52761,0,0,-0.44,0.00E+00
35.8507,21.5748,0,2.26,5.059613,50.596132,5.06E+04,1024.9932,24.9834,24.9833,29.2263,33.3763,0.141,1.602,0.8448,3.0458,0,0.1074,0.1087,2.7167,6.64E+03,102.879,11.52758,0,0,-0.41,0.00E+00
35.8526,21.5749,0,2.25,5.059866,50.598663,5.06E+04,1024.9945,24.9848,24.9847,29.2277,33.3777,0.123,1.6684,0.88,3.0465,0,0.1087,0.1111,2.7167,6.64E+03,102.879,11.52742,0,0,-0.43,0.00E+00
35.8528,21.5749,0,2.24,5.059887,50.598867,5.06E+04,1024.9946,24.985,24.9848,29.2278,33.3778,0.106,1.6684,0.8976,3.0472,0,0.1087,0.1123,2.7167,6.64E+03,102.879,11.52741,0,0,-0.41,0.00E+00
35.8528,21.5756,0,2.229,5.059964,50.599642,5.06E+04,1024.9945,24.9848,24.9847,29.2277,33.3776,0.089,1.7348,0.9152,3.0479,0,0.1099,0.1136,2.7167,6.64E+03,102.879,11.52728,0,0,-0.41,0.00E+00
35.851,21.5777,0,2.205,5.059964,50.599642,5.06E+04,1024.9924,24.9829,24.9827,29.2257,33.3756,0.071,1.7348,0.8976,3.0486,0,0.1099,0.1123,2.7167,6.64E+03,102.879,11.52701,0,0,-0.41,0.00E+00
35.8481,21.5793,0,2.208,5.059752,50.597519,5.06E+04,1024.9897,24.9802,24.9801,29.223,33.3729,0.054,1.7348,0.8976,3.0493,0,0.1099,0.1123,2.7167,6.64E+03,102.879,11.52694,0,0,-0.41,0.00E+00
35.8467,21.58,0,2.188,5.059658,50.59658,5.06E+04,1024.9884,24.979,24.9788,29.2218,33.3717,0.037,1.6684,0.8624,3.05,0,0.1087,0.1099,2.7167,6.64E+03,102.879,11.52691,0,0,-0.41,0.00E+00
35.8459,21.5805,0,2.177,5.059601,50.596009,5.06E+04,1024.9876,24.9782,24.9781,29.221,33.3709,0.02,1.6684,0.8976,3.0507,0,0.1087,0.1123,2.7167,6.64E+03,102.879,11.52688,0,0,-0.41,0.00E+00
35.8442,21.5814,0,2.168,5.059487,50.594866,5.06E+04,1024.986,24.9766,24.9765,29.2195,33.3694,0.003,1.6684,0.8624,3.0514,0,0.1087,0.1099,2.7179,6.64E+03,102.94,11.52683,0,0,-0.4,0.00E+00
35.8429,21.5813,0,2.158,5.059315,50.593151,5.06E+04,1024.985,24.9756,24.9755,29.2185,33.3684,-0.012,1.6684,0.88,3.0521,0,0.1087,0.1111,2.7167,6.64E+03,102.883,11.52694,0,0,-0.37,0.00E+00
35.8415,21.5822,0,2.154,5.059238,50.592376,5.06E+04,1024.9837,24.9744,24.9743,29.2172,33.3671,-0.028,1.602,0.9152,3.0528,0,0.1074,0.1136,2.7167,6.64E+03,102.883,11.52687,0,0,-0.38,0.00E+00
35.8392,21.5833,0,2.137,5.059058,50.59058,5.06E+04,1024.9815,24.9723,24.9722,29.2151,33.365,-0.043,1.602,0.88,3.0535,0,0.1074,0.1111,2.7167,6.64E+03,102.883,11.52684,0,0,-0.36,0.00E+00
35.8357,21.585,0,2.116,5.058801,50.588008,5.06E+04,1024.9783,24.9692,24.9691,29.212,33.3619,-0.059,1.602,0.8624,3.0542,0,0.1074,0.1099,2.7167,6.64E+03,102.883,11.52677,0,0,-0.37,0.00E+00
35.8339,21.5866,0,2.116,5.05874,50.587396,5.06E+04,1024.9765,24.9674,24.9672,29.2102,33.3601,-0.073,1.6684,0.8976,3.0549,0,0.1087,0.1123,2.7167,6.64E+03,102.883,11.52661,0,0,-0.34,0.00E+00
35.8331,21.588,0,2.095,5.058793,50.587926,5.06E+04,1024.9754,24.9664,24.9663,29.2092,33.3591,-0.087,1.6684,0.88,3.0556,0,0.1087,0.1111,2.7167,6.64E+03,102.883,11.52641,0,0,-0.34,0.00E+00
35.8339,21.5884,0,2.085,5.058923,50.589232,5.06E+04,1024.9759,24.9669,24.9668,29.2097,33.3595,-0.1,1.6684,0.8624,3.0562,0,0.1087,0.1099,2.7167,6.64E+03,102.883,11.52629,0,0,-0.32,0.00E+00
35.8353,21.5887,0,2.082,5.059135,50.591354,5.06E+04,1024.9769,24.9679,24.9678,29.2106,33.3605,-0.113,1.602,0.8273,3.0569,0,0.1074,0.1074,2.7167,6.64E+03,102.883,11.52612,0,0,-0.3,0.00E+00
35.8363,21.5889,0,2.064,5.059278,50.592782,5.06E+04,1024.9775,24.9685,24.9684,29.2113,33.3612,-0.126,1.602,0.8273,3.0576,0,0.1074,0.1074,2.7167,6.64E+03,102.882,11.52602,0,0,-0.3,0.00E+00
35.8368,21.5894,0,2.043,5.059392,50.593925,5.06E+04,1024.9776,24.9688,24.9687,29.2115,33.3614,-0.138,1.6684,0.8448,3.0583,0,0.1087,0.1087,2.7167,6.64E+03,102.882,11.52589,0,0,-0.3,0.00E+00
35.8369,21.5901,0,2.043,5.059478,50.594782,5.06E+04,1024.9775,24.9687,24.9686,29.2114,33.3612,-0.15,1.602,0.8624,3.059,0,0.1074,0.1099,2.7167,6.64E+03,102.882,11.52575,0,0,-0.28,0.00E+00
35.8355,21.5909,0,2.033,5.059388,50.593884,5.06E+04,1024.9761,24.9674,24.9673,29.2101,33.3599,-0.16,1.602,0.8624,3.0597,0,0.1074,0.1099,2.7179,6.64E+03,102.943,11.5257,0,0,-0.26,0.00E+00
35.8344,21.5918,0,2.019,5.059343,50.593435,5.06E+04,1024.975,24.9663,24.9662,29.209,33.3588,-0.17,1.602,0.88,3.0604,0,0.1074,0.1111,2.7179,6.64E+03,102.947,11.52561,0,0,-0.23,0.00E+00
35.8337,21.5927,0,2.012,5.059343,50.593434,5.06E+04,1024.9742,24.9655,24.9654,29.2082,33.358,-0.18,1.602,0.8624,3.0611,0,0.1074,0.1099,2.7179,6.64E+03,102.951,11.5255,0,0,-0.25,0.00E+00
35.8342,21.5932,0,2.003,5.059458,50.594577,5.06E+04,1024.9743,24.9657,24.9656,29.2084,33.3582,-0.189,1.602,0.88,3.0618,0,0.1074,0.1111,2.7167,6.64E+03,102.893,11.52537,0,0,-0.21,0.00E+00
35.8343,21.5943,0,1.991,5.059584,50.595842,5.06E+04,1024.9741,24.9655,24.9654,29.2082,33.358,-0.197,1.602,0.8624,3.0625,0,0.1074,0.1099,2.7179,6.64E+03,102.953,11.52516,0,0,-0.19,0.00E+00
35.8346,21.5955,0,1.982,5.059752,50.597515,5.06E+04,1024.9739,24.9654,24.9653,29.208,33.3578,-0.205,1.602,0.8624,3.0632,0,0.1074,0.1099,2.7167,6.64E+03,102.896,11.52491,0,0,-0.2,0.00E+00
35.8333,21.597,0,1.968,5.059743,50.597433,5.06E+04,1024.9725,24.964,24.9639,29.2066,33.3564,-0.212,1.602,0.8448,3.0639,0,0.1074,0.1087,2.7167,6.64E+03,102.895,11.52473,0,0,-0.17,0.00E+00
35.8313,21.5981,0,1.961,5.059617,50.596168,5.06E+04,1024.9706,24.9622,24.9621,29.2048,33.3546,-0.218,1.6684,0.8448,3.0646,0,0.1087,0.1087,2.7179,6.64E+03,102.955,11.52466,0,0,-0.15,0.00E+00
35.829,21.5992,0,1.961,5.059433,50.594331,5.06E+04,1024.9686,24.9601,24.96,29.2028,33.3525,-0.224,1.602,0.8624,3.0653,0,0.1074,0.1099,2.7179,6.64E+03,102.958,11.52464,0,0,-0.14,0.00E+00
35.8274,21.6003,0,1.94,5.059351,50.593515,5.06E+04,1024.967,24.9586,24.9585,29.2013,33.351,-0.229,1.602,0.8624,3.066,0,0.1074,0.1099,2.7179,6.64E+03,102.961,11.52455,0,0,-0.12,0.00E+00
35.8271,21.6009,0,1.951,5.059372,50.593719,5.06E+04,1024.9666,24.9582,24.9581,29.2008,33.3506,-0.233,1.602,0.88,3.0667,0,0.1074,0.1111,2.7179,6.64E+03,102.964,11.52447,0,0,-0.08,0.00E+00
35.8269,21.602,0,1.927,5.05947,50.594698,5.06E+04,1024.9661,24.9578,24.9577,29.2004,33.3501,-0.237,1.5356,0.8624,3.0674,0,0.1062,0.1099,2.7179,6.64E+03,102.967,11.52427,0,0,-0.11,0.00E+00
35.8265,21.6036,0,1.93,5.059584,50.59584,5.06E+04,1024.9653,24.957,24.9569,29.1996,33.3493,-0.24,1.5356,0.8624,3.0681,0,0.1062,0.1099,2.7179,6.64E+03,102.969,11.52401,0,0,-0.07,0.00E+00
35.8268,21.6045,0,1.93,5.059723,50.597228,5.06E+04,1024.9653,24.957,24.9569,29.1996,33.3493,-0.241,1.602,0.88,3.0688,0,0.1074,0.1111,2.7179,6.64E+03,102.972,11.52381,0,0,-0.03,0.00E+00
35.8264,21.605,0,1.909,5.059715,50.597146,5.06E+04,1024.9648,24.9566,24.9565,29.1991,33.3488,-0.244,1.602,0.8624,3.0694,0,0.1074,0.1099,2.7179,6.64E+03,102.974,11.52376,0,0,-0.06,0.00E+00
35.8272,21.6041,0,1.909,5.059719,50.597187,5.06E+04,1024.9656,24.9574,24.9573,29.2,33.3497,-0.245,1.602,0.8624,3.0701,0,0.1074,0.1099,2.7179,6.64E+03,102.971,11.52387,0,0,-0.02,0.00E+00
35.8267,21.6037,0,1.906,5.059609,50.596085,5.06E+04,1024.9653,24.9571,24.957,29.1997,33.3494,-0.244,1.6684,0.88,3.0708,0,0.1087,0.1111,2.7179,6.64E+03,102.973,11.52398,0,0,0,0.00E+00
35.8264,21.6036,0,1.899,5.059572,50.595718,5.06E+04,1024.9651,24.957,24.9569,29.1996,33.3493,-0.244,1.602,0.8976,3.0715,0,0.1074,0.1123,2.7179,6.64E+03,102.974,11.52401,0,0,0.01,0.00E+00
35.8249,21.6055,0,1.899,5.059572,50.595717,5.06E+04,1024.9634,24.9552,24.9551,29.1978,33.3475,-0.243,1.6684,0.8624,3.0722,0,0.1087,0.1099,2.7179,6.64E+03,102.976,11.52378,0,0,0.03,0.00E+00
35.8247,21.6068,0,1.888,5.059686,50.59686,5.06E+04,1024.9629,24.9547,24.9546,29.1973,33.347,-0.242,1.602,0.88,3.0729,0,0.1074,0.1111,2.7179,6.64E+03,102.977,11.52355,0,0,0.03,0.00E+00
35.8245,21.6079,0,1.888,5.05978,50.597798,5.06E+04,1024.9624,24.9542,24.9541,29.1968,33.3464,-0.24,1.602,0.8976,3.0736,0,0.1074,0.1123,2.7179,6.64E+03,102.978,11.52335,0,0,0.05,0.00E+00
35.8238,21.6087,0,1.885,5.059776,50.597757,5.06E+04,1024.9617,24.9535,24.9534,29.1961,33.3457,-0.237,1.602,0.8976,3.0743,0,0.1074,0.1123,2.7179,6.64E+03,102.979,11.52326,0,0,0.06,0.00E+00
35.8231,21.6097,0,1.878,5.059792,50.597921,5.06E+04,1024.9608,24.9527,24.9526,29.1953,33.3449,-0.234,1.602,0.8976,3.075,0,0.1074,0.1123,2.7179,6.64E+03,102.979,11.52313,0,0,0.08,0.00E+00
35.8234,21.6097,0,1.878,5.059829,50.598288,5.06E+04,1024.9611,24.953,24.9528,29.1955,33.3451,-0.231,1.602,0.8976,3.0757,0,0.1074,0.1123,2.7179,6.64E+03,102.98,11.5231,0,0,0.09,0.00E+00
35.8231,21.6104,0,1.878,5.059866,50.598655,5.06E+04,1024.9606,24.9525,24.9524,29.195,33.3446,-0.227,1.602,0.8976,3.0764,0,0.1074,0.1123,2.7179,6.64E+03,102.98,11.52299,0,0,0.1,0.00E+00
35.8226,21.6101,0,1.864,5.059763,50.597635,5.06E+04,1024.9603,24.9522,24.9521,29.1947,33.3444,-0.223,1.602,0.88,3.0771,0,0.1074,0.1111,2.7179,6.64E+03,102.98,11.5231,0,0,0.09,0.00E+00
35.8233,21.6085,0,1.878,5.059694,50.596941,5.06E+04,1024.9613,24.9532,24.9531,29.1958,33.3454,-0.218,1.6684,0.8624,3.0778,0,0.1087,0.1099,2.7179,6.64E+03,102.98,11.52333,0,0,0.12,0.00E+00
35.8275,21.6035,0,1.868,5.059686,50.59686,5.06E+04,1024.9658,24.9578,24.9577,29.2004,33.3501,-0.212,1.6684,0.8448,3.0785,0,0.1087,0.1087,2.7179,6.64E+03,102.98,11.52396,0,0,0.14,0.00E+00
35.8361,21.5945,0,1.857,5.059829,50.59829,5.06E+04,1024.9749,24.9669,24.9668,29.2095,33.3593,-0.208,1.6684,0.8448,3.0792,0,0.1087,0.1087,2.7179,6.64E+03,102.979,11.525,0,0,0.1,0.00E+00
35.8439,21.5869,0,1.868,5.060025,50.600251,5.06E+04,1024.983,24.9749,24.9748,29.2176,33.3675,-0.202,1.6684,0.88,3.0799,0,0.1087,0.1111,2.7179,6.64E+03,102.978,11.52582,0,0,0.14,0.00E+00
35.8467,21.5843,0,1.864,5.060099,50.600986,5.06E+04,1024.9858,24.9777,24.9776,29.2205,33.3703,-0.196,1.602,0.8624,3.0806,0,0.1074,0.1099,2.7179,6.64E+03,102.978,11.5261,0,0,0.15,0.00E+00
35.8497,21.5808,0,1.857,5.060107,50.601068,5.06E+04,1024.989,24.981,24.9809,29.2238,33.3736,-0.19,1.602,0.8448,3.0812,0,0.1074,0.1087,2.7179,6.64E+03,102.976,11.52653,0,0,0.14,0.00E+00
35.8532,21.5766,0,1.857,5.060107,50.601069,5.06E+04,1024.9928,24.9848,24.9847,29.2276,33.3776,-0.184,1.6684,0.8624,3.0819,0,0.1087,0.1099,2.7179,6.64E+03,102.975,11.52705,0,0,0.15,0.00E+00
35.854,21.5751,0,1.868,5.060046,50.600457,5.06E+04,1024.9939,24.9859,24.9858,29.2287,33.3787,-0.177,1.6684,0.88,3.0826,0,0.1087,0.1111,2.7179,6.64E+03,102.974,11.52728,0,0,0.15,0.00E+00
35.8534,21.5754,0,1.857,5.060001,50.600008,5.06E+04,1024.9933,24.9853,24.9852,29.2281,33.3781,-0.171,1.6684,0.8448,3.0833,0,0.1087,0.1087,2.7192,6.64E+03,103.034,11.52727,0,0,0.16,0.00E+00
35.8524,21.5773,0,1.864,5.060078,50.600783,5.06E+04,1024.992,24.984,24.9839,29.2268,33.3767,-0.164,1.6684,0.8624,3.084,0,0.1087,0.1099,2.7179,6.64E+03,102.975,11.52698,0,0,0.16,0.00E+00
35.8514,21.5796,0,1.857,5.060193,50.601925,5.06E+04,1024.9906,24.9826,24.9825,29.2254,33.3753,-0.157,1.6684,0.8448,3.0847,0,0.1087,0.1087,2.7179,6.64E+03,102.973,11.52664,0,0,0.16,0.00E+00
35.8527,21.5787,0,1.857,5.060258,50.602578,5.06E+04,1024.9918,24.9838,24.9837,29.2266,33.3765,-0.151,1.602,0.8273,3.0854,0,0.1074,0.1074,2.7179,6.64E+03,102.975,11.52671,0,0,0.16,0.00E+00
35.8537,21.578,0,1.868,5.060319,50.603191,5.06E+04,1024.9929,24.9848,24.9847,29.2276,33.3775,-0.143,1.602,0.8448,3.0861,0,0.1074,0.1087,2.7179,6.64E+03,102.974,11.52676,0,0,0.18,0.00E+00
35.8554,21.5767,0,1.857,5.060393,50.603926,5.06E+04,1024.9945,24.9865,24.9864,29.2293,33.3792,-0.136,1.602,0.8448,3.0868,0,0.1074,0.1087,2.7179,6.64E+03,102.971,11.52688,0,0,0.18,0.00E+00
35.8557,21.5758,0,1.875,5.060327,50.603273,5.06E+04,1024.995,24.9869,24.9868,29.2297,33.3797,-0.128,1.602,0.8448,3.0875,0,0.1074,0.1087,2.7179,6.64E+03,102.969,11.52703,0,0,0.19,0.00E+00
35.8553,21.5764,0,1.868,5.060352,50.603518,5.06E+04,1024.9945,24.9865,24.9864,29.2293,33.3792,-0.121,1.602,0.8448,3.0882,0,0.1074,0.1087,2.7179,6.64E+03,102.966,11.52694,0,0,0.17,0.00E+00
35.8562,21.5756,0,1.868,5.060372,50.603722,5.06E+04,1024.9954,24.9874,24.9873,29.2302,33.3801,-0.113,1.6684,0.8976,3.0889,0,0.1087,0.1123,2.7179,6.64E+03,102.964,11.52703,0,0,0.18,0.00E+00
35.8601,21.5722,0,1.878,5.060515,50.605151,5.06E+04,1024.9994,24.9913,24.9912,29.2341,33.3841,-0.106,1.6684,0.88,3.0896,0,0.1087,0.1111,2.7179,6.64E+03,102.961,11.52736,0,0,0.18,0.00E+00
35.8626,21.5702,0,1.885,5.060621,50.606213,5.06E+04,1025.0019,24.9937,24.9936,29.2366,33.3866,-0.098,1.6684,0.88,3.0903,0,0.1087,0.1111,2.7179,6.64E+03,102.958,11.52755,0,0,0.19,0.00E+00
35.863,21.5714,0,1.878,5.06078,50.607804,5.06E+04,1025.0018,24.9937,24.9936,29.2365,33.3865,-0.09,1.6684,0.8976,3.091,0,0.1087,0.1123,2.7179,6.64E+03,102.955,11.52732,0,0,0.19,0.00E+00
35.8618,21.5754,0,1.899,5.061058,50.610579,5.06E+04,1024.9999,24.9917,24.9916,29.2345,33.3844,-0.082,1.6684,0.88,3.0917,0,0.1087,0.1111,2.7167,6.64E+03,102.891,11.52666,0,0,0.2,0.00E+00
35.8605,21.5787,0,1.899,5.06125,50.612497,5.06E+04,1024.998,24.9898,24.9897,29.2326,33.3824,-0.074,1.6684,0.8448,3.0924,0,0.1087,0.1087,2.7179,6.64E+03,102.945,11.52613,0,0,0.18,0.00E+00
35.8573,21.5817,0,1.888,5.061156,50.611558,5.06E+04,1024.9947,24.9865,24.9864,29.2293,33.3791,-0.067,1.602,0.88,3.0931,0,0.1074,0.1111,2.7179,6.64E+03,102.941,11.52581,0,0,0.17,0.00E+00
35.8538,21.5824,0,1.906,5.060784,50.607843,5.06E+04,1024.9918,24.9836,24.9835,29.2264,33.3762,-0.059,1.602,0.88,3.0938,0,0.1074,0.1111,2.7179,6.64E+03,102.942,11.52594,0,0,0.19,0.00E+00
35.8509,21.5826,0,1.92,5.060446,50.604456,5.06E+04,1024.9897,24.9814,24.9813,29.2242,33.374,-0.05,1.602,0.88,3.0944,0,0.1074,0.1111,2.7179,6.64E+03,102.942,11.52612,0,0,0.2,0.00E+00
35.8501,21.5831,0,1.909,5.060401,50.604007,5.06E+04,1024.9889,24.9807,24.9805,29.2234,33.3733,-0.043,1.602,0.88,3.0951,0,0.1074,0.1111,2.7167,6.64E+03,102.882,11.52608,0,0,0.18,0.00E+00
35.8507,21.5836,0,1.93,5.060523,50.605231,5.06E+04,1024.9893,24.9809,24.9808,29.2237,33.3735,-0.035,1.602,0.9152,3.0958,0,0.1074,0.1136,2.7179,6.64E+03,102.936,11.52594,0,0,0.2,0.00E+00
35.8507,21.5845,0,1.93,5.060621,50.606211,5.06E+04,1024.9891,24.9807,24.9806,29.2235,33.3733,-0.027,1.602,0.8976,3.0965,0,0.1074,0.1123,2.7179,6.64E+03,102.936,11.52578,0,0,0.19,0.00E+00
35.8513,21.5856,0,1.927,5.060813,50.608129,5.06E+04,1024.9892,24.9809,24.9808,29.2236,33.3734,-0.019,1.5356,0.88,3.0972,0,0.1062,0.1111,2.7167,6.64E+03,102.871,11.52553,0,0,0.17,0.00E+00
35.8548,21.5847,0,1.951,5.061156,50.611558,5.06E+04,1024.9922,24.9838,24.9837,29.2265,33.3763,-0.012,1.602,0.8624,3.0979,0,0.1074,0.1099,2.7179,6.64E+03,102.925,11.52545,0,0,0.19,0.00E+00
35.8589,21.5826,0,1.94,5.06145,50.614497,5.06E+04,1024.9959,24.9875,24.9874,29.2302,33.38,-0.005,1.602,0.8624,3.0986,0,0.1074,0.1099,2.7179,6.64E+03,102.925,11.52554,0,0,0.17,0.00E+00
35.8621,21.58,0,1.951,5.061572,50.615722,5.06E+04,1024.999,24.9906,24.9905,29.2334,33.3832,0.003,1.602,0.8624,3.0993,0,0.1074,0.1099,2.7179,6.64E+03,102.925,11.52579,0,0,0.18,0.00E+00
35.8616,21.578,0,1.961,5.061307,50.613069,5.06E+04,1024.9993,24.9908,24.9907,29.2336,33.3834,0.01,1.6684,0.8448,3.1,0,0.1087,0.1087,2.7167,6.64E+03,102.865,11.52619,0,0,0.17,0.00E+00
35.8576,21.5775,0,1.968,5.06076,50.6076,5.06E+04,1024.9964,24.9879,24.9878,29.2307,33.3806,0.018,1.6684,0.8273,3.1007,0,0.1087,0.1074,2.7167,6.64E+03,102.861,11.52657,0,0,0.19,0.00E+00
35.8551,21.5768,0,1.97,5.060376,50.603763,5.06E+04,1024.9947,24.9862,24.9861,29.229,33.3789,0.024,1.6684,0.8273,3.1014,0,0.1087,0.1074,2.7179,6.64E+03,102.919,11.52687,0,0,0.16,0.00E+00
35.8557,21.5764,0,1.982,5.060409,50.60409,5.06E+04,1024.9953,24.9868,24.9867,29.2296,33.3795,0.032,1.6684,0.8448,3.1021,0,0.1087,0.1087,2.7167,6.64E+03,102.859,11.52691,0,0,0.18,0.00E+00
35.8572,21.5775,0,1.991,5.060707,50.607069,5.06E+04,1024.9962,24.9876,24.9875,29.2304,33.3803,0.04,1.6684,0.8624,3.1028,0,0.1087,0.1099,2.7167,6.64E+03,102.856,11.5266,0,0,0.19,0.00E+00
35.8581,21.5789,0,1.991,5.060964,50.60964,5.06E+04,1024.9965,24.9879,24.9878,29.2307,33.3805,0.046,1.6684,0.8976,3.1035,0,0.1087,0.1123,2.7167,6.64E+03,102.853,11.52628,0,0,0.15,0.00E+00
35.8615,21.5798,0,2,5.061478,50.614784,5.06E+04,1024.9989,24.9902,24.9901,29.233,33.3828,0.053,1.6684,0.88,3.1042,0,0.1087,0.1111,2.7179,6.64E+03,102.911,11.52587,0,0,0.16,0.00E+00
35.8659,21.5803,0,2.012,5.062091,50.620907,5.06E+04,1025.0021,24.9934,24.9933,29.2361,33.3859,0.06,1.6684,0.88,3.1049,0,0.1087,0.1111,2.7167,6.64E+03,102.851,11.52544,0,0,0.17,0.00E+00
35.87,21.5817,0,2.012,5.062756,50.627561,5.06E+04,1025.0049,24.9962,24.9961,29.2388,33.3886,0.066,1.6684,0.8624,3.1056,0,0.1087,0.1099,2.7179,6.64E+03,102.91,11.52489,0,0,0.15,0.00E+00
35.8728,21.5824,0,2.012,5.063185,50.631848,5.06E+04,1025.0068,24.9981,24.998,29.2408,33.3905,0.072,1.602,0.8624,3.1063,0,0.1074,0.1099,2.7179,6.64E+03,102.911,11.52455,0,0,0.14,0.00E+00
35.8726,21.5849,0,2.033,5.063413,50.634134,5.06E+04,1025.0061,24.9973,24.9972,29.2399,33.3896,0.078,1.602,0.8624,3.1069,0,0.1074,0.1099,2.7179,6.64E+03,102.913,11.52411,0,0,0.15,0.00E+00
35.8746,21.5916,0,2.04,5.064377,50.643768,5.06E+04,1025.0058,24.997,24.9968,29.2394,33.389,0.085,1.602,0.88,3.1076,0,0.1074,0.1111,2.7179,6.64E+03,102.915,11.52271,0,0,0.15,0.00E+00
35.8777,21.5966,0,2.033,5.065283,50.652833,5.07E+04,1025.0067,24.9979,24.9978,29.2403,33.3898,0.09,1.602,0.8624,3.1083,0,0.1074,0.1099,2.7179,6.64E+03,102.916,11.52157,0,0,0.13,0.00E+00
35.8808,21.5973,0,2.054,5.065745,50.657447,5.07E+04,1025.0089,25.0001,25,29.2424,33.3919,0.096,1.602,0.8448,3.109,0,0.1074,0.1087,2.7179,6.64E+03,102.918,11.52122,0,0,0.14,0.00E+00
35.886,21.5955,0,2.054,5.066202,50.662021,5.07E+04,1025.0134,25.0045,25.0044,29.2469,33.3963,0.101,1.602,0.8624,3.1097,0,0.1074,0.1099,2.7179,6.64E+03,102.919,11.52118,0,0,0.13,0.00E+00
35.8914,21.5933,0,2.064,5.066647,50.666473,5.07E+04,1025.0181,25.0092,25.0091,29.2516,33.4011,0.107,1.602,0.8976,3.1104,0,0.1074,0.1123,2.7179,6.64E+03,102.92,11.52119,0,0,0.13,0.00E+00
35.893,21.5936,0,2.064,5.066892,50.668924,5.07E+04,1025.0193,25.0104,25.0103,29.2528,33.4022,0.111,1.602,0.8624,3.1111,0,0.1074,0.1099,2.7179,6.64E+03,102.922,11.52101,0,0,0.1,0.00E+00
35.8919,21.5939,0,2.082,5.06679,50.667903,5.07E+04,1025.0185,25.0095,25.0094,29.2518,33.4013,0.117,1.602,0.8448,3.1118,0,0.1074,0.1087,2.7167,6.64E+03,102.862,11.52103,0,0,0.14,0.00E+00
35.8864,21.5952,0,2.074,5.066227,50.662266,5.07E+04,1025.0139,25.0049,25.0048,29.2473,33.3968,0.121,1.602,0.88,3.1125,0,0.1074,0.1111,2.7167,6.64E+03,102.86,11.5212,0,0,0.1,0.00E+00
35.8792,21.5969,0,2.095,5.065512,50.65512,5.07E+04,1025.008,24.999,24.9989,29.2413,33.3908,0.125,1.602,0.8624,3.1132,0,0.1074,0.1099,2.7179,6.64E+03,102.919,11.52139,0,0,0.1,0.00E+00
35.8723,21.5994,0,2.085,5.064899,50.648994,5.06E+04,1025.002,24.993,24.9929,29.2354,33.3849,0.128,1.602,0.88,3.1139,0,0.1074,0.1111,2.7167,6.64E+03,102.859,11.52145,0,0,0.09,0.00E+00
35.8683,21.6012,0,2.106,5.064589,50.64589,5.06E+04,1024.9986,24.9895,24.9894,29.2318,33.3813,0.132,1.5356,0.88,3.1146,0,0.1062,0.1111,2.7167,6.64E+03,102.858,11.5214,0,0,0.1,0.00E+00
35.8665,21.6039,0,2.092,5.064642,50.646421,5.06E+04,1024.9964,24.9873,24.9872,29.2297,33.3791,0.135,1.5356,0.8624,3.1153,0,0.1062,0.1099,2.7179,6.64E+03,102.917,11.52103,0,0,0.05,0.00E+00
35.8652,21.6078,0,2.106,5.064883,50.648829,5.06E+04,1024.9943,24.9853,24.9851,29.2276,33.377,0.137,1.5356,0.8624,3.116,0,0.1062,0.1099,2.7179,6.64E+03,102.919,11.52041,0,0,0.06,0.00E+00
35.8627,21.6117,0,2.116,5.064977,50.649768,5.07E+04,1024.9914,24.9823,24.9821,29.2245,33.3739,0.14,1.602,0.8624,3.1167,0,0.1074,0.1099,2.7179,6.64E+03,102.921,11.51988,0,0,0.08,0.00E+00
