scan,timeY,prDM,t090C,t190C,c0S/m,c1S/m,V0,V1,V2,V3,V4,V5,sbeox0V,sbeox1V,CStarAt0,CStarTr0,flECO-AFL,turbWETntu0,par,latitude,longitude,depSM,potemp090C,potemp190C,sal00,sal11,sigma-é00,sigma-é11,sbeox0Mg/L,sbeox0Mm/L,sbeox1Mg/L,sbeox1Mm/L,oxsolMg/L,oxsatMg/L,dm,sva,T2-T190C,secS-priS,flag
476,1551416612,13.389,17.9053,17.905,4.6119,4.612265,2.707,4.475,2.9145,0,0.2186,0.0794,4.475,-7.38E-07,2.2091,57.5645,1.6892,0.1118,1.00E-12,27.01492,-111.4108,13.301,17.903,17.9027,35.2654,35.2687,25.4992,25.5019,11.9987,374.965,-1.9916,-62.239,7.67721,7.6659,0.0011,247.769,-0.0003,0.0034,0.00E+00
477,1551416612,13.392,17.9053,17.905,4.611907,4.612265,2.707,4.475,2.9145,0,0.2186,0.0794,4.475,-7.39E-07,2.2091,57.5645,1.6892,0.1118,1.00E-12,27.01492,-111.4108,13.303,17.903,17.9027,35.2654,35.2687,25.4993,25.5019,11.9981,374.945,-1.9916,-62.239,7.67721,7.6659,0.0011,247.765,-0.0003,0.0033,0.00E+00
478,1551416612,13.395,17.9053,17.905,4.611907,4.612265,2.707,4.4786,2.9145,0,0.2186,0.0794,4.4786,-7.40E-07,2.2091,57.5645,1.6892,0.1118,1.00E-12,27.01492,-111.4108,13.306,17.903,17.9027,35.2654,35.2687,25.4993,25.5019,12.0083,375.263,-1.9916,-62.239,7.67721,7.6659,0.0011,247.765,-0.0003,0.0033,0.00E+00
479,1551416613,13.398,17.9053,17.905,4.611907,4.612265,2.707,4.486,2.9145,0,0.2186,0.0794,4.486,-7.41E-07,2.2091,57.5645,1.6892,0.1118,1.00E-12,27.01492,-111.4108,13.309,17.903,17.9027,35.2654,35.2687,25.4993,25.5019,12.0299,375.94,-1.9916,-62.239,7.67721,7.6659,0.0011,247.765,-0.0003,0.0033,0.00E+00
480,1551416613,13.4,17.9053,17.905,4.611907,4.612265,2.707,4.486,2.9072,0,0.2186,0.0794,4.486,-7.43E-07,2.2091,57.5645,1.6892,0.1118,1.00E-12,27.01492,-111.4108,13.311,17.903,17.9027,35.2654,35.2687,25.4993,25.5019,12.0294,375.922,-1.9916,-62.239,7.67721,7.6659,0.0011,247.765,-0.0003,0.0033,0.00E+00
481,1551416613,13.401,17.9053,17.905,4.611907,4.612301,2.707,4.486,2.8987,0,0.2186,0.0781,4.486,-7.44E-07,2.2091,57.5645,1.6892,0.1057,1.00E-12,27.01492,-111.41078,13.312,17.903,17.9027,35.2654,35.2691,25.4993,25.5022,12.0288,375.906,-1.9916,-62.239,7.67721,7.6659,0.0011,247.765,-0.0003,0.0036,0.00E+00
482,1551416613,13.402,17.9053,17.905,4.611907,4.612301,2.707,4.486,2.8913,0,0.2173,0.0781,4.486,-7.45E-07,2.2091,57.5645,1.6757,0.1057,1.00E-12,27.01492,-111.41078,13.313,17.903,17.9027,35.2654,35.269,25.4993,25.5022,12.0284,375.891,-1.9916,-62.239,7.67721,7.6659,0.0011,247.765,-0.0003,0.0036,0.00E+00
483,1551416613,13.403,17.9053,17.905,4.611907,4.612301,2.707,4.4872,2.8864,0,0.2173,0.0781,4.4872,-7.46E-07,2.2091,57.5645,1.6757,0.1057,1.00E-12,27.01492,-111.41078,13.314,17.903,17.9027,35.2654,35.269,25.4993,25.5022,12.0306,375.962,-1.9916,-62.239,7.67721,7.6659,0.0011,247.765,-0.0003,0.0036,0.00E+00
484,1551416613,13.404,17.9053,17.905,4.611907,4.612301,2.707,4.4872,2.8828,0,0.2149,0.0781,4.4872,-7.48E-07,2.2091,57.5645,1.6489,0.1057,1.00E-12,27.01492,-111.41078,13.315,17.903,17.9027,35.2654,35.269,25.4993,25.5022,12.0287,375.901,-1.9916,-62.239,7.67721,7.6659,0.0011,247.765,-0.0003,0.0036,0.00E+00
485,1551416613,13.404,17.9053,17.905,4.611907,4.612301,2.707,4.4872,2.8816,0,0.2051,0.0769,4.4872,-7.49E-07,2.2091,57.5645,1.5414,0.0996,1.00E-12,27.01492,-111.41078,13.315,17.903,17.9027,35.2654,35.269,25.4993,25.5022,12.0267,375.84,-1.9916,-62.239,7.67721,7.6659,0.0011,247.765,-0.0003,0.0036,0.00E+00
486,1551416613,13.405,17.9051,17.905,4.611847,4.612301,2.707,4.4872,2.8791,0,0.2015,0.0769,4.4872,-7.50E-07,2.2091,57.5645,1.5011,0.0996,1.00E-12,27.01492,-111.41078,13.316,17.9028,17.9027,35.2651,35.269,25.4991,25.5022,12.0248,375.78,-1.9916,-62.239,7.67725,7.66594,0.0011,247.786,-0.0001,0.004,0.00E+00
487,1551416613,13.406,17.9051,17.905,4.611765,4.612301,2.7082,4.4872,2.8767,0,0.2015,0.0769,4.4872,-7.52E-07,2.2073,57.5905,1.5011,0.0996,1.00E-12,27.01492,-111.41078,13.317,17.9028,17.9027,35.2644,35.269,25.4985,25.5021,12.0229,375.719,-1.9916,-62.239,7.67729,7.66598,0.0011,247.837,-0.0001,0.0047,0.00E+00
488,1551416613,13.406,17.9048,17.905,4.611749,4.612301,2.7082,4.4872,2.8718,0,0.2015,0.0769,4.4872,-7.53E-07,2.2073,57.5905,1.5011,0.0996,1.00E-12,27.01492,-111.41078,13.317,17.9025,17.9027,35.2645,35.269,25.4987,25.5021,12.0209,375.658,-1.9916,-62.239,7.67732,7.66601,0.0011,247.821,0.0002,0.0046,0.00E+00
489,1551416613,13.407,17.9048,17.905,4.611749,4.612301,2.7082,4.4872,2.8669,0,0.2015,0.0769,4.4872,-7.54E-07,2.2073,57.5905,1.5011,0.0996,1.00E-12,27.01492,-111.41078,13.318,17.9025,17.9027,35.2645,35.269,25.4987,25.5021,12.0188,375.594,-1.9916,-62.239,7.67732,7.66601,0.0011,247.821,0.0002,0.0046,0.00E+00
490,1551416613,13.408,17.9044,17.905,4.611733,4.61228,2.7082,4.4872,2.8596,0,0.2015,0.0769,4.4872,-7.55E-07,2.2073,57.5905,1.5011,0.0996,1.00E-12,27.01492,-111.41078,13.319,17.9021,17.9027,35.2647,35.2689,25.499,25.502,12.0168,375.531,-1.9916,-62.239,7.67737,7.66606,0.0011,247.797,0.0006,0.0042,0.00E+00
491,1551416613,13.41,17.9044,17.905,4.611733,4.61228,2.7082,4.4872,2.8498,0,0.2015,0.0769,4.4872,-7.57E-07,2.2073,57.5905,1.5011,0.0996,1.00E-12,27.01492,-111.41078,13.321,17.9021,17.9027,35.2647,35.2689,25.499,25.502,12.0147,375.466,-1.9916,-62.239,7.67737,7.66606,0.0012,247.797,0.0006,0.0042,0.00E+00
492,1551416613,13.411,17.9044,17.9049,4.611733,4.612265,2.7082,4.4872,2.8352,0,0.2015,0.0769,4.4872,-7.58E-07,2.2073,57.5905,1.5011,0.0996,1.00E-12,27.01492,-111.41078,13.322,17.9021,17.9026,35.2647,35.2688,25.499,25.502,12.0126,375.4,-1.9916,-62.24,7.67737,7.66606,0.0012,247.797,0.0005,0.0041,0.00E+00
493,1551416613,13.414,17.9043,17.9049,4.611733,4.612265,2.7082,4.486,2.8181,0,0.2015,0.0769,4.486,-7.59E-07,2.2073,57.5905,1.5011,0.0996,1.00E-12,27.01492,-111.41078,13.325,17.902,17.9026,35.2648,35.2688,25.4991,25.502,12.0069,375.221,-1.9916,-62.24,7.67738,7.66607,0.0012,247.788,0.0006,0.004,0.00E+00
494,1551416613,13.416,17.9043,17.9048,4.611725,4.612265,2.7082,4.486,2.801,0,0.2015,0.0769,4.486,-7.60E-07,2.2073,57.5905,1.5011,0.0996,1.00E-12,27.01492,-111.41078,13.327,17.902,17.9025,35.2647,35.2689,25.499,25.5021,12.0047,375.153,-1.9916,-62.24,7.67739,7.66608,0.0012,247.793,0.0005,0.0042,0.00E+00
495,1551416613,13.42,17.9043,17.9047,4.611725,4.612264,2.7082,4.486,2.7961,0,0.2015,0.0769,4.486,-7.62E-07,2.2073,57.5905,1.5011,0.0996,1.00E-12,27.01492,-111.41078,13.331,17.902,17.9024,35.2647,35.269,25.499,25.5022,12.0031,375.103,-1.9916,-62.24,7.67739,7.66608,0.0012,247.794,0.0004,0.0043,0.00E+00
496,1551416613,13.425,17.9043,17.9047,4.611725,4.612257,2.7082,4.486,2.7949,0,0.2015,0.0769,4.486,-7.63E-07,2.2073,57.5905,1.5011,0.0996,1.00E-12,27.01492,-111.41078,13.336,17.902,17.9024,35.2647,35.2689,25.499,25.5021,12.0015,375.051,-1.9917,-62.24,7.67739,7.66608,0.0012,247.794,0.0004,0.0042,0.00E+00
497,1551416613,13.43,17.9041,17.9048,4.611724,4.612244,2.707,4.486,2.7949,0,0.2015,0.0769,4.486,-7.64E-07,2.2091,57.5645,1.5011,0.0996,1.00E-12,27.01492,-111.41078,13.341,17.9018,17.9025,35.2649,35.2687,25.4992,25.502,11.9998,374.999,-1.9916,-62.24,7.67741,7.6661,0.0012,247.778,0.0007,0.0039,0.00E+00
498,1551416613,13.436,17.9041,17.9047,4.611724,4.612257,2.707,4.4835,2.7949,0,0.2015,0.0769,4.4835,-7.66E-07,2.2091,57.5645,1.5011,0.0996,1.00E-12,27.01492,-111.41078,13.347,17.9018,17.9024,35.2649,35.2689,25.4992,25.5021,11.9906,374.71,-1.9917,-62.24,7.67741,7.6661,0.0012,247.778,0.0006,0.0041,0.00E+00
499,1551416613,13.44,17.9041,17.9047,4.611725,4.612257,2.7082,4.4786,2.7949,0,0.2015,0.0769,4.4786,-7.67E-07,2.2073,57.5905,1.5011,0.0996,1.00E-12,27.01492,-111.41078,13.351,17.9018,17.9024,35.2649,35.2689,25.4992,25.5021,11.974,374.194,-1.9917,-62.24,7.67741,7.6661,0.0012,247.778,0.0006,0.004,0.00E+00
500,1551416613,13.444,17.9041,17.9047,4.611725,4.612257,2.7082,4.4774,2.7949,0,0.2015,0.0769,4.4774,-7.68E-07,2.2073,57.5905,1.5011,0.0996,1.00E-12,27.01492,-111.41078,13.355,17.9018,17.9024,35.2649,35.2689,25.4992,25.5021,11.9686,374.024,-1.9917,-62.24,7.67741,7.6661,0.0012,247.778,0.0006,0.004,0.00E+00
501,1551416613,13.446,17.9041,17.9047,4.611733,4.612264,2.707,4.4774,2.7949,0,0.2015,0.0769,4.4774,-7.69E-07,2.2091,57.5645,1.5011,0.0996,1.00E-12,27.01492,-111.41078,13.357,17.9018,17.9024,35.2649,35.269,25.4992,25.5022,11.9667,373.965,-1.9917,-62.24,7.6774,7.6661,0.0012,247.773,0.0006,0.004,0.00E+00
502,1551416613,13.448,17.9041,17.9046,4.611748,4.612257,2.7082,4.4774,2.7949,0,0.2015,0.0769,4.4774,-7.71E-07,2.2073,57.5905,1.5011,0.0996,1.00E-12,27.01492,-111.41078,13.359,17.9018,17.9023,35.2651,35.269,25.4993,25.5022,11.9648,373.904,-1.9917,-62.24,7.6774,7.66609,0.0012,247.764,0.0005,0.0039,0.00E+00
503,1551416614,13.45,17.9043,17.9046,4.611807,4.612257,2.7082,4.4774,2.8132,0,0.2015,0.0769,4.4774,-7.72E-07,2.2073,57.5905,1.5011,0.0996,1.00E-12,27.01492,-111.41078,13.361,17.902,17.9023,35.2654,35.269,25.4995,25.5022,11.9636,373.867,-1.9917,-62.24,7.67735,7.66605,0.0013,247.744,0.0003,0.0036,0.00E+00
504,1551416614,13.451,17.9044,17.9046,4.611853,4.612257,2.7082,4.4774,2.84,0,0.2015,0.0769,4.4774,-7.73E-07,2.2073,57.5905,1.5011,0.0996,1.00E-12,27.01492,-111.41078,13.362,17.9021,17.9023,35.2657,35.269,25.4997,25.5022,11.9642,373.887,-1.9917,-62.24,7.67733,7.66602,0.0013,247.724,0.0002,0.0033,0.00E+00
505,1551416614,13.452,17.9049,17.9046,4.611891,4.612243,2.7082,4.4774,2.84,0,0.2015,0.0769,4.4774,-7.75E-07,2.2073,57.5905,1.5011,0.0996,1.00E-12,27.01492,-111.41078,13.363,17.9026,17.9023,35.2656,35.2689,25.4995,25.5021,11.9649,373.907,-1.9917,-62.24,7.67726,7.66595,0.0013,247.744,-0.0003,0.0033,0.00E+00
506,1551416614,13.452,17.9053,17.9046,4.611907,4.612235,2.7082,4.4774,2.84,0,0.2015,0.0769,4.4774,-7.76E-07,2.2073,57.5905,1.5011,0.0996,1.00E-12,27.01492,-111.41078,13.363,17.903,17.9023,35.2654,35.2688,25.4993,25.5021,11.9656,373.93,-1.9917,-62.24,7.67721,7.6659,0.0013,247.768,-0.0007,0.0034,0.00E+00
507,1551416614,13.453,17.9053,17.9042,4.611915,4.612177,2.707,4.4774,2.84,0,0.2015,0.0769,4.4774,-7.77E-07,2.2091,57.5645,1.5011,0.0996,1.00E-12,27.01492,-111.41078,13.364,17.903,17.9019,35.2655,35.2687,25.4993,25.5021,11.9664,373.956,-1.9917,-62.241,7.67721,7.6659,0.0013,247.763,-0.0011,0.0032,0.00E+00
508,1551416614,13.453,17.9054,17.904,4.611938,4.612118,2.707,4.4774,2.84,0,0.2015,0.0769,4.4774,-7.78E-07,2.2091,57.5645,1.5011,0.0996,1.00E-12,27.01492,-111.41078,13.364,17.9031,17.9017,35.2656,35.2683,25.4994,25.5018,11.9676,373.993,-1.9917,-62.241,7.67719,7.66588,0.0013,247.758,-0.0014,0.0028,0.00E+00
509,1551416614,13.453,17.9056,17.9039,4.611953,4.612111,2.707,4.4774,2.8339,0,0.2015,0.0769,4.4774,-7.80E-07,2.2091,57.5645,1.5011,0.0996,1.00E-12,27.01492,-111.41078,13.364,17.9033,17.9016,35.2655,35.2684,25.4993,25.5019,11.9689,374.032,-1.9917,-62.241,7.67716,7.66585,0.0013,247.766,-0.0017,0.0028,0.00E+00
510,1551416614,13.452,17.9056,17.9039,4.611961,4.612111,2.707,4.4774,2.8217,0,0.2112,0.0745,4.4774,-7.81E-07,2.2091,57.5645,1.6086,0.0874,1.00E-12,27.01492,-111.41078,13.363,17.9033,17.9016,35.2656,35.2684,25.4994,25.5019,11.9702,374.074,-1.9917,-62.241,7.67716,7.66585,0.0013,247.761,-0.0017,0.0028,0.00E+00
511,1551416614,13.452,17.9058,17.9039,4.611977,4.612111,2.707,4.4774,2.8107,0,0.2198,0.0745,4.4774,-7.82E-07,2.2091,57.5645,1.7026,0.0874,1.00E-12,27.01492,-111.41078,13.363,17.9035,17.9016,35.2656,35.2684,25.4993,25.5019,11.9716,374.117,-1.9917,-62.241,7.67713,7.66582,0.0013,247.768,-0.0019,0.0028,0.00E+00
512,1551416614,13.451,17.9058,17.9038,4.611969,4.612104,2.707,4.4774,2.8107,0,0.2198,0.0745,4.4774,-7.84E-07,2.2091,57.5645,1.7026,0.0874,1.00E-12,27.01492,-111.41078,13.362,17.9035,17.9015,35.2655,35.2684,25.4992,25.5019,11.9731,374.164,-1.9917,-62.241,7.67713,7.66582,0.0013,247.773,-0.002,0.0029,0.00E+00
513,1551416614,13.45,17.9058,17.9038,4.611969,4.612104,2.707,4.4774,2.8107,0,0.2198,0.0745,4.4774,-7.85E-07,2.2091,57.5645,1.7026,0.0874,1.00E-12,27.01492,-111.41078,13.361,17.9035,17.9015,35.2655,35.2684,25.4992,25.5019,11.9747,374.213,-1.9917,-62.241,7.67713,7.66582,0.0013,247.773,-0.002,0.0029,0.00E+00
514,1551416614,13.449,17.9058,17.9038,4.611969,4.612104,2.707,4.4774,2.8107,0,0.2198,0.0745,4.4774,-7.86E-07,2.2091,57.5645,1.7026,0.0874,1.00E-12,27.01492,-111.41078,13.36,17.9035,17.9015,35.2655,35.2684,25.4992,25.5019,11.9763,374.264,-1.9917,-62.241,7.67713,7.66582,0.0013,247.773,-0.002,0.0029,0.00E+00
515,1551416614,13.447,17.9058,17.9038,4.611976,4.612111,2.707,4.4774,2.8107,0,0.2198,0.0745,4.4774,-7.87E-07,2.2091,57.5645,1.7026,0.0874,1.00E-12,27.01492,-111.41078,13.358,17.9035,17.9015,35.2656,35.2684,25.4993,25.502,11.9774,374.299,-1.9917,-62.241,7.67713,7.66582,0.0013,247.768,-0.002,0.0029,0.00E+00
516,1551416614,13.445,17.9058,17.9038,4.611976,4.612126,2.707,4.4774,2.8107,0,0.2198,0.0745,4.4774,-7.89E-07,2.2091,57.5645,1.7026,0.0874,1.00E-12,27.01492,-111.41078,13.356,17.9035,17.9015,35.2656,35.2686,25.4993,25.5021,11.9786,374.337,-1.9917,-62.241,7.67713,7.66582,0.0013,247.768,-0.002,0.003,0.00E+00
517,1551416614,13.442,17.9058,17.9039,4.611976,4.612126,2.707,4.4774,2.812,0,0.2198,0.0745,4.4774,-7.90E-07,2.2091,57.5645,1.7026,0.0874,1.00E-12,27.01492,-111.41078,13.353,17.9035,17.9016,35.2656,35.2685,25.4993,25.502,11.9799,374.378,-1.9917,-62.241,7.67713,7.66582,0.0013,247.768,-0.0019,0.0029,0.00E+00
518,1551416614,13.44,17.9058,17.9039,4.611969,4.612133,2.707,4.4774,2.8132,0,0.2198,0.0745,4.4774,-7.90E-07,2.2091,57.5645,1.7026,0.0874,1.00E-12,27.01492,-111.41078,13.351,17.9035,17.9016,35.2655,35.2685,25.4992,25.502,11.9811,374.413,-1.9917,-62.241,7.67713,7.66582,0.0013,247.772,-0.0019,0.0031,0.00E+00
519,1551416614,13.436,17.9056,17.904,4.611961,4.612141,2.707,4.4799,2.8144,0,0.2198,0.0745,4.4799,-7.91E-07,2.2091,57.5645,1.7026,0.0874,1.00E-12,27.01492,-111.41078,13.347,17.9033,17.9017,35.2656,35.2685,25.4994,25.502,11.9898,374.687,-1.9917,-62.241,7.67716,7.66585,0.0013,247.76,-0.0016,0.0029,0.00E+00
520,1551416614,13.432,17.9056,17.9046,4.611961,4.612186,2.7057,4.4799,2.8156,0,0.2198,0.0745,4.4799,-7.93E-07,2.2109,57.5385,1.7026,0.0874,1.00E-12,27.01492,-111.41078,13.343,17.9033,17.9023,35.2656,35.2684,25.4994,25.5018,11.9911,374.727,-1.9917,-62.24,7.67716,7.66585,0.0013,247.759,-0.001,0.0028,0.00E+00
521,1551416614,13.427,17.9056,17.9047,4.611961,4.612215,2.7057,4.4799,2.8254,0,0.2198,0.0745,4.4799,-7.94E-07,2.2109,57.5385,1.7026,0.0874,1.00E-12,27.01492,-111.41078,13.338,17.9033,17.9024,35.2656,35.2686,25.4994,25.5019,11.9925,374.769,-1.9917,-62.24,7.67716,7.66585,0.0013,247.759,-0.0009,0.003,0.00E+00
522,1551416614,13.422,17.9056,17.905,4.611953,4.612245,2.7057,4.4799,2.8254,0,0.2198,0.0745,4.4799,-7.95E-07,2.2109,57.5385,1.7026,0.0874,1.00E-12,27.01492,-111.41078,13.333,17.9033,17.9027,35.2655,35.2686,25.4993,25.5018,11.9939,374.815,-1.9916,-62.24,7.67716,7.66585,0.0013,247.764,-0.0006,0.003,0.00E+00
523,1551416614,13.417,17.9056,17.905,4.611953,4.612245,2.7057,4.4799,2.8278,0,0.2198,0.0745,4.4799,-7.98E-07,2.2109,57.5385,1.7026,0.0874,1.00E-12,27.01492,-111.41078,13.328,17.9033,17.9027,35.2655,35.2686,25.4993,25.5018,11.9948,374.844,-1.9916,-62.24,7.67716,7.66585,0.0013,247.763,-0.0006,0.003,0.00E+00
524,1551416614,13.413,17.9056,17.9051,4.611953,4.612266,2.7057,4.4799,2.8291,0,0.2198,0.0745,4.4799,-7.99E-07,2.2109,57.5385,1.7026,0.0874,1.00E-12,27.01492,-111.41078,13.324,17.9033,17.9028,35.2655,35.2687,25.4993,25.5018,11.9946,374.837,-1.9916,-62.239,7.67716,7.66585,0.0013,247.763,-0.0005,0.0031,0.00E+00
525,1551416614,13.41,17.9056,17.9054,4.611953,4.612274,2.7057,4.4799,2.8437,0,0.2198,0.0745,4.4799,-8.00E-07,2.2109,57.5385,1.7026,0.0874,1.00E-12,27.01492,-111.41078,13.321,17.9033,17.9031,35.2655,35.2685,25.4993,25.5016,11.9941,374.822,-1.9916,-62.239,7.67716,7.66585,0.0013,247.763,-0.0002,0.0029,0.00E+00
526,1551416614,13.407,17.9056,17.9056,4.611953,4.612274,2.7057,4.4799,2.8803,0,0.2198,0.0745,4.4799,-8.02E-07,2.2109,57.5385,1.7026,0.0874,1.00E-12,27.01492,-111.41078,13.318,17.9033,17.9033,35.2655,35.2683,25.4993,25.5014,11.9936,374.806,-1.9916,-62.239,7.67716,7.66585,0.0013,247.763,0,0.0028,0.00E+00
527,1551416615,13.405,17.9056,17.9056,4.611953,4.612282,2.7057,4.4799,2.9048,0,0.2198,0.0745,4.4799,-8.03E-07,2.2109,57.5385,1.7026,0.0874,1.00E-12,27.01492,-111.41078,13.316,17.9033,17.9033,35.2655,35.2684,25.4993,25.5015,11.9931,374.791,-1.9916,-62.239,7.67716,7.66585,0.0013,247.763,0,0.0028,0.00E+00
528,1551416615,13.402,17.9056,17.9056,4.611975,4.612332,2.7057,4.4799,2.9182,0,0.2198,0.0745,4.4799,-8.04E-07,2.2109,57.5385,1.7026,0.0874,1.00E-12,27.01492,-111.41078,13.313,17.9033,17.9033,35.2657,35.2688,25.4995,25.5018,11.9926,374.775,-1.9916,-62.239,7.67715,7.66584,0.0013,247.749,0,0.0031,0.00E+00
529,1551416615,13.399,17.9056,17.9057,4.611975,4.612333,2.7057,4.4799,2.9353,0,0.2198,0.0745,4.4799,-8.05E-07,2.2109,57.5385,1.7026,0.0874,1.00E-12,27.01492,-111.41078,13.31,17.9033,17.9034,35.2657,35.2687,25.4995,25.5017,11.9921,374.76,-1.9916,-62.239,7.67715,7.66584,0.0013,247.749,0.0001,0.003,0.00E+00
530,1551416615,13.396,17.9058,17.9057,4.611991,4.612304,2.7057,4.4799,2.9353,0,0.2198,0.0745,4.4799,-8.07E-07,2.2109,57.5385,1.7026,0.0874,1.00E-12,27.01492,-111.41078,13.307,17.9035,17.9034,35.2657,35.2685,25.4994,25.5015,11.9916,374.743,-1.9916,-62.239,7.67712,7.66581,0.0013,247.756,-0.0001,0.0028,0.00E+00
531,1551416615,13.392,17.9059,17.9057,4.611991,4.612304,2.7057,4.4799,2.9353,0,0.2198,0.0745,4.4799,-8.08E-07,2.2109,57.5385,1.7026,0.0874,1.00E-12,27.01492,-111.41078,13.303,17.9036,17.9034,35.2656,35.2685,25.4993,25.5015,11.9911,374.727,-1.9916,-62.239,7.67711,7.6658,0.0013,247.764,-0.0002,0.0029,0.00E+00
532,1551416615,13.387,17.9061,17.9057,4.612015,4.612304,2.7057,4.4799,2.9353,0,0.2198,0.0745,4.4799,-8.09E-07,2.2109,57.5385,1.7026,0.0874,1.00E-12,27.01492,-111.41078,13.299,17.9038,17.9034,35.2657,35.2685,25.4993,25.5015,11.9906,374.71,-1.9916,-62.239,7.67708,7.66577,0.0013,247.766,-0.0004,0.0028,0.00E+00
533,1551416615,13.381,17.9063,17.9058,4.61203,4.612319,2.7057,4.4799,2.9353,0,0.2198,0.0745,4.4799,-8.11E-07,2.2109,57.5385,1.7026,0.0874,1.00E-12,27.01492,-111.41078,13.293,17.904,17.9035,35.2656,35.2685,25.4992,25.5015,11.99,374.693,-1.9916,-62.238,7.67705,7.66574,0.0013,247.774,-0.0005,0.0029,0.00E+00
534,1551416615,13.375,17.9063,17.9057,4.612037,4.612326,2.7057,4.4799,2.9341,0,0.2198,0.0745,4.4799,-8.12E-07,2.2109,57.5385,1.7026,0.0874,1.00E-12,27.01492,-111.41078,13.287,17.904,17.9034,35.2657,35.2687,25.4992,25.5017,11.9895,374.677,-1.9916,-62.238,7.67705,7.66574,0.0013,247.769,-0.0006,0.003,0.00E+00
535,1551416615,13.37,17.9063,17.9057,4.612045,4.61234,2.7057,4.4799,2.9341,0,0.2149,0.0745,4.4799,-8.13E-07,2.2109,57.5385,1.6489,0.0874,1.00E-12,27.01492,-111.41078,13.282,17.904,17.9034,35.2657,35.2688,25.4993,25.5018,11.9896,374.68,-1.9916,-62.238,7.67705,7.66574,0.0013,247.764,-0.0006,0.003,0.00E+00
536,1551416615,13.365,17.9063,17.9057,4.612045,4.61234,2.7057,4.4799,2.9328,0,0.2039,0.0757,4.4799,-8.14E-07,2.2109,57.5385,1.528,0.0935,1.00E-12,27.01492,-111.41078,13.277,17.904,17.9034,35.2657,35.2688,25.4993,25.5018,11.9902,374.7,-1.9916,-62.238,7.67705,7.66574,0.0013,247.763,-0.0006,0.003,0.00E+00
537,1551416615,13.361,17.9063,17.9057,4.612045,4.61234,2.7057,4.4799,2.9304,0,0.2002,0.0769,4.4799,-8.16E-07,2.2109,57.5385,1.4877,0.0996,1.00E-12,27.01492,-111.41078,13.273,17.904,17.9034,35.2657,35.2688,25.4993,25.5018,11.9911,374.727,-1.9916,-62.238,7.67705,7.66574,0.0013,247.763,-0.0006,0.003,0.00E+00
538,1551416615,13.357,17.9063,17.9056,4.612045,4.612339,2.7057,4.4799,2.928,0,0.2002,0.0769,4.4799,-8.17E-07,2.2109,57.5385,1.4877,0.0996,1.00E-12,27.01492,-111.41078,13.269,17.904,17.9033,35.2657,35.2689,25.4993,25.5019,11.9919,374.752,-1.9916,-62.238,7.67705,7.66574,0.0013,247.763,-0.0007,0.0031,0.00E+00
539,1551416615,13.352,17.9063,17.9056,4.612037,4.612339,2.7057,4.4774,2.9255,0,0.2002,0.0769,4.4774,-8.18E-07,2.2109,57.5385,1.4877,0.0996,1.00E-12,27.01492,-111.41078,13.264,17.904,17.9033,35.2657,35.2689,25.4992,25.5019,11.9851,374.54,-1.9916,-62.238,7.67705,7.66574,0.0013,247.768,-0.0007,0.0032,0.00E+00
540,1551416615,13.347,17.9063,17.9056,4.612037,4.612339,2.7045,4.4774,2.9206,0,0.2002,0.0769,4.4774,-8.20E-07,2.2127,57.5125,1.4877,0.0996,1.00E-12,27.01492,-111.41078,13.259,17.904,17.9033,35.2657,35.2689,25.4992,25.5019,11.9858,374.562,-1.9916,-62.238,7.67705,7.66574,0.0013,247.767,-0.0007,0.0032,0.00E+00
541,1551416615,13.341,17.9063,17.9056,4.61203,4.612339,2.7045,4.4774,2.9182,0,0.2002,0.0769,4.4774,-8.21E-07,2.2127,57.5125,1.4877,0.0996,1.00E-12,27.01492,-111.41078,13.253,17.904,17.9033,35.2656,35.2689,25.4992,25.5019,11.9864,374.581,-1.9916,-62.238,7.67705,7.66574,0.0013,247.771,-0.0007,0.0033,0.00E+00
542,1551416615,13.334,17.9063,17.9056,4.612,4.612339,2.7045,4.4774,2.9182,0,0.2002,0.0769,4.4774,-8.22E-07,2.2127,57.5125,1.4877,0.0996,1.00E-12,27.01492,-111.41078,13.246,17.904,17.9033,35.2654,35.2689,25.499,25.5019,11.987,374.599,-1.9916,-62.238,7.67707,7.66575,0.0013,247.79,-0.0007,0.0035,0.00E+00
543,1551416615,13.328,17.9061,17.9056,4.612,4.612339,2.7045,4.4774,2.9121,0,0.2002,0.0769,4.4774,-8.23E-07,2.2127,57.5125,1.4877,0.0996,1.00E-12,27.01492,-111.41078,13.24,17.9038,17.9033,35.2655,35.2689,25.4992,25.5019,11.9875,374.616,-1.9916,-62.238,7.67709,7.66577,0.0013,247.772,-0.0005,0.0033,0.00E+00
544,1551416615,13.323,17.9061,17.9056,4.612,4.612339,2.7045,4.4774,2.8987,0,0.2002,0.0769,4.4774,-8.25E-07,2.2127,57.5125,1.4877,0.0996,1.00E-12,27.01492,-111.41078,13.235,17.9038,17.9033,35.2655,35.2689,25.4992,25.5019,11.9886,374.649,-1.9916,-62.238,7.67709,7.66577,0.0013,247.772,-0.0005,0.0033,0.00E+00
